,size,avg,pc,cl,count_p,count_c,slope,interaction
733,500,25.14,0.6,0.1887611969853715,2854,3477,0.44421671315563377,ordered
734,500,25.14,0.6,0.1887611969853715,2854,3477,0.3882436022105502,degree
735,500,25.14,0.6,0.1887611969853715,2854,3477,0.42759787933627347,distance
736,500,25.188,0.8,0.20888601303740528,1701,4630,0.42163104940200047,random
737,500,25.188,0.8,0.20888601303740528,1701,4630,0.44498865105965174,ordered
738,500,25.188,0.8,0.20888601303740528,1701,4630,0.38680609303761865,degree
739,500,25.188,0.8,0.20888601303740528,1701,4630,0.42200436809220515,distance
740,500,25.216,0.85,0.23120400423321255,1414,4917,0.3966323824861218,random
741,500,25.216,0.85,0.23120400423321255,1414,4917,0.4355043874802558,ordered
742,500,25.216,0.85,0.23120400423321255,1414,4917,0.38370145492020036,degree
743,500,25.216,0.85,0.23120400423321255,1414,4917,0.41766337773867585,distance
744,500,25.252,0.9,0.23463171063280663,1143,5188,0.40350194580512655,random
745,500,25.252,0.9,0.23463171063280663,1143,5188,0.43388164447233113,ordered
746,500,25.252,0.9,0.23463171063280663,1143,5188,0.3876887149058032,degree
747,500,25.252,0.9,0.23463171063280663,1143,5188,0.4143002633322007,distance
748,500,25.268,0.95,0.2877887114057184,850,5481,0.2668895522707072,random
749,500,25.268,0.95,0.2877887114057184,850,5481,0.2804382068925827,ordered
750,500,25.268,0.95,0.2877887114057184,850,5481,0.2923794903819188,degree
751,500,25.268,0.95,0.2877887114057184,850,5481,0.29590739969980917,distance
752,500,25.32,1,0.4000131812289341,587,5744,0.04948192871857109,random
753,500,25.32,1,0.4000131812289341,587,5744,0.057432054645816286,ordered
754,500,25.32,1,0.4000131812289341,587,5744,0.12199617317155649,degree
755,500,25.32,1,0.4000131812289341,587,5744,0.04786452670725956,distance
756,500,25.324,0.0,0.11213516092234391,6331,0,0.4280773054814075,random
757,500,25.324,0.0,0.11213516092234391,6331,0,0.4542437701912633,ordered
758,500,25.324,0.0,0.11213516092234391,6331,0,0.39897801767533714,degree
759,500,25.324,0.0,0.11213516092234391,6331,0,0.435290562791457,distance
760,500,25.172,0.2,0.15420174712703794,5218,1113,0.42014854540346686,random
761,500,25.172,0.2,0.15420174712703794,5218,1113,0.45180632173900204,ordered
762,500,25.172,0.2,0.15420174712703794,5218,1113,0.38978204907701475,degree
763,500,25.172,0.2,0.15420174712703794,5218,1113,0.42689583076127446,distance
764,500,25.052,0.4,0.17831305192937869,4006,2325,0.4250163520223019,random
765,500,25.052,0.4,0.17831305192937869,4006,2325,0.4418244651068061,ordered
766,500,25.052,0.4,0.17831305192937869,4006,2325,0.3923744118663812,degree
767,500,25.052,0.4,0.17831305192937869,4006,2325,0.4191822980513672,distance
768,500,25.068,0.6,0.19004290933822432,2910,3421,0.4340695285922983,random
769,500,25.068,0.6,0.19004290933822432,2910,3421,0.45381087632632394,ordered
770,500,25.068,0.6,0.19004290933822432,2910,3421,0.38328617345424115,degree
771,500,25.068,0.6,0.19004290933822432,2910,3421,0.4266704186607191,distance
772,500,25.184,0.8,0.2147081227395853,1722,4609,0.40836760213082124,random
773,500,25.184,0.8,0.2147081227395853,1722,4609,0.4468111402573385,ordered
774,500,25.184,0.8,0.2147081227395853,1722,4609,0.3730135607678375,degree
775,500,25.184,0.8,0.2147081227395853,1722,4609,0.42459846326895595,distance
776,500,25.184,0.85,0.21915191739485004,1436,4895,0.40767394577412874,random
777,500,25.184,0.85,0.21915191739485004,1436,4895,0.4396910337029015,ordered
778,500,25.184,0.85,0.21915191739485004,1436,4895,0.38716637703264534,degree
779,500,25.184,0.85,0.21915191739485004,1436,4895,0.4295417200850582,distance
780,500,25.216,0.9,0.23181474883649397,1153,5178,0.3797370634031818,random
781,500,25.216,0.9,0.23181474883649397,1153,5178,0.4152915404847028,ordered
782,500,25.216,0.9,0.23181474883649397,1153,5178,0.3766920234456311,degree
783,500,25.216,0.9,0.23181474883649397,1153,5178,0.40806776641198284,distance
784,500,25.288,0.95,0.2866131333294364,848,5483,0.24090295441979973,random
785,500,25.288,0.95,0.2866131333294364,848,5483,0.2583670699702709,ordered
786,500,25.288,0.95,0.2866131333294364,848,5483,0.2645922989205821,degree
787,500,25.288,0.95,0.2866131333294364,848,5483,0.2771116642997336,distance
788,500,25.32,1,0.3758748326231719,585,5746,0.1029144974514066,random
789,500,25.32,1,0.3758748326231719,585,5746,0.11129175573527861,ordered
790,500,25.32,1,0.3758748326231719,585,5746,0.17078964244437378,degree
791,500,25.32,1,0.3758748326231719,585,5746,0.09841949628538049,distance
792,500,27.216,0.0,0.12024880690380661,6804,0,0.44038675119275944,random
793,500,27.216,0.0,0.12024880690380661,6804,0,0.4621161931147806,ordered
794,500,27.216,0.0,0.12024880690380661,6804,0,0.3912944055783046,degree
795,500,27.216,0.0,0.12024880690380661,6804,0,0.4494722189115179,distance
796,500,26.936,0.2,0.15716956170171087,5553,1251,0.42394366673372097,random
797,500,26.936,0.2,0.15716956170171087,5553,1251,0.45161733581742586,ordered
798,500,26.936,0.2,0.15716956170171087,5553,1251,0.3888297826741537,degree
799,500,26.936,0.2,0.15716956170171087,5553,1251,0.43181480666243494,distance
800,500,26.92,0.4,0.17880059208063925,4275,2529,0.4277477927727632,random
801,500,26.92,0.4,0.17880059208063925,4275,2529,0.45144500765042456,ordered
802,500,26.92,0.4,0.17880059208063925,4275,2529,0.3841577237583013,degree
803,500,26.92,0.4,0.17880059208063925,4275,2529,0.4386416867610497,distance
804,500,26.952,0.6,0.18533002494053635,3067,3737,0.4292011781904276,random
805,500,26.952,0.6,0.18533002494053635,3067,3737,0.4522566151165434,ordered
806,500,26.952,0.6,0.18533002494053635,3067,3737,0.3820277299054339,degree
807,500,26.952,0.6,0.18533002494053635,3067,3737,0.43424931726665167,distance
808,500,27.036,0.8,0.21149611913240207,1786,5018,0.43240468740336213,random
809,500,27.036,0.8,0.21149611913240207,1786,5018,0.4452654419560334,ordered
810,500,27.036,0.8,0.21149611913240207,1786,5018,0.3881207845970844,degree
811,500,27.036,0.8,0.21149611913240207,1786,5018,0.42848279956658947,distance
812,500,27.012,0.85,0.22439954371922857,1512,5292,0.42041829295054656,random
813,500,27.012,0.85,0.22439954371922857,1512,5292,0.45232883886398606,ordered
814,500,27.012,0.85,0.22439954371922857,1512,5292,0.3847832242597841,degree
815,500,27.012,0.85,0.22439954371922857,1512,5292,0.4316139414382816,distance
816,500,27.112,0.9,0.25650061219397124,1194,5610,0.34049785056691534,random
817,500,27.112,0.9,0.25650061219397124,1194,5610,0.37617687179070186,ordered
818,500,27.112,0.9,0.25650061219397124,1194,5610,0.35341715211649893,degree
819,500,27.112,0.9,0.25650061219397124,1194,5610,0.3861522494530468,distance
820,500,27.168,0.95,0.30065718901703975,885,5919,0.2314658525731664,random
821,500,27.168,0.95,0.30065718901703975,885,5919,0.24659672895185936,ordered
822,500,27.168,0.95,0.30065718901703975,885,5919,0.2875119289118309,degree
823,500,27.168,0.95,0.30065718901703975,885,5919,0.2621073988226677,distance
824,500,27.212,1,0.3624767729568736,598,6206,0.04431125835348633,random
825,500,27.212,1,0.3624767729568736,598,6206,0.05504719121226925,ordered
826,500,27.212,1,0.3624767729568736,598,6206,0.10045710775645397,degree
827,500,27.212,1,0.3624767729568736,598,6206,0.0520514282969586,distance
828,500,27.216,0.0,0.12145378033899139,6804,0,0.43405246689955634,random
829,500,27.216,0.0,0.12145378033899139,6804,0,0.46311882201755294,ordered
830,500,27.216,0.0,0.12145378033899139,6804,0,0.3884656775370132,degree
831,500,27.216,0.0,0.12145378033899139,6804,0,0.44626264385730946,distance
832,500,27.0,0.2,0.16123026791150108,5536,1268,0.42517153068782887,random
833,500,27.0,0.2,0.16123026791150108,5536,1268,0.4444880072724936,ordered
834,500,27.0,0.2,0.16123026791150108,5536,1268,0.3921628678247222,degree
835,500,27.0,0.2,0.16123026791150108,5536,1268,0.4346779949692337,distance
836,500,26.864,0.4,0.18662879879446811,4285,2519,0.4260271267888043,random
837,500,26.864,0.4,0.18662879879446811,4285,2519,0.45068506901502603,ordered
838,500,26.864,0.4,0.18662879879446811,4285,2519,0.3861166563816942,degree
839,500,26.864,0.4,0.18662879879446811,4285,2519,0.4229208689622572,distance
840,500,26.932,0.6,0.19296880438950628,3067,3737,0.43330988910364193,random
841,500,26.932,0.6,0.19296880438950628,3067,3737,0.4531295633699033,ordered
842,500,26.932,0.6,0.19296880438950628,3067,3737,0.3855673404291602,degree
843,500,26.932,0.6,0.19296880438950628,3067,3737,0.4385694972753943,distance
844,500,27.064,0.8,0.20826676215048814,1820,4984,0.421488898907325,random
845,500,27.064,0.8,0.20826676215048814,1820,4984,0.43646523178194874,ordered
846,500,27.064,0.8,0.20826676215048814,1820,4984,0.3788182454825587,degree
847,500,27.064,0.8,0.20826676215048814,1820,4984,0.4412017462458233,distance
848,500,27.028,0.85,0.22595008507853995,1485,5319,0.4187452203490977,random
849,500,27.028,0.85,0.22595008507853995,1485,5319,0.4530306014164401,ordered
850,500,27.028,0.85,0.22595008507853995,1485,5319,0.3928773240670732,degree
851,500,27.028,0.85,0.22595008507853995,1485,5319,0.4340657641379563,distance
852,500,27.144,0.9,0.2483468489574562,1224,5580,0.3948775378512484,random
853,500,27.144,0.9,0.2483468489574562,1224,5580,0.4077253744127464,ordered
854,500,27.144,0.9,0.2483468489574562,1224,5580,0.38626366580761096,degree
855,500,27.144,0.9,0.2483468489574562,1224,5580,0.4039424760861823,distance
856,500,27.168,0.95,0.28215827823624073,901,5903,0.2898758210785172,random
857,500,27.168,0.95,0.28215827823624073,901,5903,0.3012242755638215,ordered
858,500,27.168,0.95,0.28215827823624073,901,5903,0.3407296795133808,degree
859,500,27.168,0.95,0.28215827823624073,901,5903,0.3052831088922244,distance
860,500,27.208,1,0.3305894522391049,594,6210,0.1886730814030721,random
861,500,27.208,1,0.3305894522391049,594,6210,0.19572860406469103,ordered
862,500,27.208,1,0.3305894522391049,594,6210,0.2853511772745237,degree
863,500,27.208,1,0.3305894522391049,594,6210,0.1699221078308804,distance
864,500,29.1,0.0,0.12721309116222004,7275,0,0.43660451735329386,random
865,500,29.1,0.0,0.12721309116222004,7275,0,0.4634760850036308,ordered
866,500,29.1,0.0,0.12721309116222004,7275,0,0.3836328050006112,degree
867,500,29.1,0.0,0.12721309116222004,7275,0,0.44025943895119335,distance
868,500,28.888,0.2,0.15573574335367366,5900,1375,0.417781469798432,random
869,500,28.888,0.2,0.15573574335367366,5900,1375,0.4521950463306387,ordered
870,500,28.888,0.2,0.15573574335367366,5900,1375,0.3809609356481524,degree
871,500,28.888,0.2,0.15573574335367366,5900,1375,0.44117836935101423,distance
872,500,28.784,0.4,0.17871290875321807,4643,2632,0.42434260214029457,random
873,500,28.784,0.4,0.17871290875321807,4643,2632,0.45892002798566284,ordered
874,500,28.784,0.4,0.17871290875321807,4643,2632,0.3953282263284728,degree
875,500,28.784,0.4,0.17871290875321807,4643,2632,0.44487478060049374,distance
876,500,28.816,0.6,0.19264879906761057,3272,4003,0.4279782546092495,random
877,500,28.816,0.6,0.19264879906761057,3272,4003,0.4517779409734766,ordered
878,500,28.816,0.6,0.19264879906761057,3272,4003,0.3909523089483669,degree
879,500,28.816,0.6,0.19264879906761057,3272,4003,0.44785727809844184,distance
880,500,28.872,0.8,0.21023419782557803,1828,5447,0.43415230399265015,random
881,500,28.872,0.8,0.21023419782557803,1828,5447,0.4568518775861655,ordered
882,500,28.872,0.8,0.21023419782557803,1828,5447,0.3892139815333288,degree
883,500,28.872,0.8,0.21023419782557803,1828,5447,0.4455673654121924,distance
884,500,28.876,0.85,0.2263360128104887,1584,5691,0.41943112538424165,random
885,500,28.876,0.85,0.2263360128104887,1584,5691,0.448733055729286,ordered
886,500,28.876,0.85,0.2263360128104887,1584,5691,0.3900409932439193,degree
887,500,28.876,0.85,0.2263360128104887,1584,5691,0.42956994048910613,distance
888,500,28.988,0.9,0.25348405915059835,1257,6018,0.3958266231928359,random
889,500,28.988,0.9,0.25348405915059835,1257,6018,0.42262869407898657,ordered
890,500,28.988,0.9,0.25348405915059835,1257,6018,0.3797539411550649,degree
891,500,28.988,0.9,0.25348405915059835,1257,6018,0.41850244574520196,distance
892,500,29.04,0.95,0.2643061884099816,970,6305,0.2985033180760889,random
893,500,29.04,0.95,0.2643061884099816,970,6305,0.31198919372538747,ordered
894,500,29.04,0.95,0.2643061884099816,970,6305,0.3102792671832343,degree
895,500,29.04,0.95,0.2643061884099816,970,6305,0.327135623148073,distance
896,500,29.1,1,0.35129453952309325,596,6679,0.19066937943748286,random
897,500,29.1,1,0.35129453952309325,596,6679,0.20501860537673125,ordered
898,500,29.1,1,0.35129453952309325,596,6679,0.2805399768640811,degree
899,500,29.1,1,0.35129453952309325,596,6679,0.20243626444742677,distance
900,500,29.1,0.0,0.1239769104093956,7275,0,0.4395848258829691,random
901,500,29.1,0.0,0.1239769104093956,7275,0,0.46253161210215665,ordered
902,500,29.1,0.0,0.1239769104093956,7275,0,0.3856932838202228,degree
903,500,29.1,0.0,0.1239769104093956,7275,0,0.44603000857770975,distance
904,500,28.832,0.2,0.15895067283050468,5953,1322,0.42913294482551556,random
905,500,28.832,0.2,0.15895067283050468,5953,1322,0.45357535105082586,ordered
906,500,28.832,0.2,0.15895067283050468,5953,1322,0.39747895050680937,degree
907,500,28.832,0.2,0.15895067283050468,5953,1322,0.448224727751487,distance
908,500,28.808,0.4,0.18404625625671098,4589,2686,0.4266830034823471,random
909,500,28.808,0.4,0.18404625625671098,4589,2686,0.45014372171597505,ordered
910,500,28.808,0.4,0.18404625625671098,4589,2686,0.3890410698127196,degree
911,500,28.808,0.4,0.18404625625671098,4589,2686,0.4407326448237058,distance
912,500,28.784,0.6,0.1887156481329598,3261,4014,0.43750018822419123,random
913,500,28.784,0.6,0.1887156481329598,3261,4014,0.45148911777577433,ordered
914,500,28.784,0.6,0.1887156481329598,3261,4014,0.40457807109336424,degree
915,500,28.784,0.6,0.1887156481329598,3261,4014,0.44503515020813483,distance
916,500,28.896,0.8,0.21835480194470086,1918,5357,0.42690887109503856,random
917,500,28.896,0.8,0.21835480194470086,1918,5357,0.4460527613638078,ordered
918,500,28.896,0.8,0.21835480194470086,1918,5357,0.3824624042307152,degree
919,500,28.896,0.8,0.21835480194470086,1918,5357,0.44456310675824806,distance
920,500,28.948,0.85,0.21993742518291967,1582,5693,0.4204161027164119,random
921,500,28.948,0.85,0.21993742518291967,1582,5693,0.4498917097887925,ordered
922,500,28.948,0.85,0.21993742518291967,1582,5693,0.3867396581203167,degree
923,500,28.948,0.85,0.21993742518291967,1582,5693,0.43804688675499276,distance
924,500,28.984,0.9,0.2536581353578747,1246,6029,0.39998656067579896,random
925,500,28.984,0.9,0.2536581353578747,1246,6029,0.4204016285105607,ordered
926,500,28.984,0.9,0.2536581353578747,1246,6029,0.3761644498848147,degree
927,500,28.984,0.9,0.2536581353578747,1246,6029,0.39689701917814363,distance
928,500,29.036,0.95,0.29000564665184647,932,6343,0.28031384199361153,random
929,500,29.036,0.95,0.29000564665184647,932,6343,0.2986500844579906,ordered
930,500,29.036,0.95,0.29000564665184647,932,6343,0.32353236434588895,degree
931,500,29.036,0.95,0.29000564665184647,932,6343,0.31246396183708164,distance
932,500,29.092,1,0.3359447605879819,604,6671,0.13362019561796867,random
933,500,29.092,1,0.3359447605879819,604,6671,0.15042724615250475,ordered
934,500,29.092,1,0.3359447605879819,604,6671,0.17424535831565305,degree
935,500,29.092,1,0.3359447605879819,604,6671,0.14813283521808904,distance
936,500,30.976,0.0,0.12943364060592594,7744,0,0.4445927418004237,random
937,500,30.976,0.0,0.12943364060592594,7744,0,0.46343765009882165,ordered
938,500,30.976,0.0,0.12943364060592594,7744,0,0.381986070976884,degree
939,500,30.976,0.0,0.12943364060592594,7744,0,0.4497659656872176,distance
940,500,30.604,0.2,0.16338270111901693,6262,1482,0.44143739770839485,random
941,500,30.604,0.2,0.16338270111901693,6262,1482,0.4582921718695136,ordered
942,500,30.604,0.2,0.16338270111901693,6262,1482,0.3882132299381577,degree
943,500,30.604,0.2,0.16338270111901693,6262,1482,0.43578053388207305,distance
944,500,30.632,0.4,0.18396680645555408,4798,2946,0.4357222974097133,random
945,500,30.632,0.4,0.18396680645555408,4798,2946,0.4541106352948988,ordered
946,500,30.632,0.4,0.18396680645555408,4798,2946,0.39516923249191704,degree
947,500,30.632,0.4,0.18396680645555408,4798,2946,0.4359497197652793,distance
948,500,30.56,0.6,0.19897738994888567,3338,4406,0.4393937565584315,random
949,500,30.56,0.6,0.19897738994888567,3338,4406,0.45084646193314776,ordered
950,500,30.56,0.6,0.19897738994888567,3338,4406,0.3925441510379409,degree
951,500,30.56,0.6,0.19897738994888567,3338,4406,0.45083564079281013,distance
952,500,30.796,0.8,0.20493931171413607,2040,5704,0.4397751383916063,random
953,500,30.796,0.8,0.20493931171413607,2040,5704,0.4560655138205118,ordered
954,500,30.796,0.8,0.20493931171413607,2040,5704,0.3813409879416717,degree
955,500,30.796,0.8,0.20493931171413607,2040,5704,0.4487302966783598,distance
956,500,30.864,0.85,0.21990516485102563,1657,6087,0.4306226660199732,random
957,500,30.864,0.85,0.21990516485102563,1657,6087,0.4538064848150287,ordered
958,500,30.864,0.85,0.21990516485102563,1657,6087,0.39972410758450805,degree
959,500,30.864,0.85,0.21990516485102563,1657,6087,0.4507673929139261,distance
960,500,30.816,0.9,0.2528415956830876,1335,6409,0.3966066241470271,random
961,500,30.816,0.9,0.2528415956830876,1335,6409,0.41412180850741037,ordered
962,500,30.816,0.9,0.2528415956830876,1335,6409,0.3893261479731592,degree
963,500,30.816,0.9,0.2528415956830876,1335,6409,0.4153202298564221,distance
964,500,30.928,0.95,0.2778050657409665,952,6792,0.3589736375780066,random
965,500,30.928,0.95,0.2778050657409665,952,6792,0.37661312541207287,ordered
966,500,30.928,0.95,0.2778050657409665,952,6792,0.36587253623119037,degree
967,500,30.928,0.95,0.2778050657409665,952,6792,0.37465824944558174,distance
968,500,30.976,1,0.3433750180676909,625,7119,0.15968854824335782,random
969,500,30.976,1,0.3433750180676909,625,7119,0.1698639108594842,ordered
970,500,30.976,1,0.3433750180676909,625,7119,0.20099911268987683,degree
971,500,30.976,1,0.3433750180676909,625,7119,0.16585435223624762,distance
972,500,30.976,0.0,0.12928469094546874,7744,0,0.42810016477735935,random
973,500,30.976,0.0,0.12928469094546874,7744,0,0.46569181563713274,ordered
974,500,30.976,0.0,0.12928469094546874,7744,0,0.3977970181155043,degree
975,500,30.976,0.0,0.12928469094546874,7744,0,0.45285153476708606,distance
976,500,30.72,0.2,0.16616599126969098,6353,1391,0.435985987960896,random
977,500,30.72,0.2,0.16616599126969098,6353,1391,0.45276680962906235,ordered
978,500,30.72,0.2,0.16616599126969098,6353,1391,0.38466970125471495,degree
979,500,30.72,0.2,0.16616599126969098,6353,1391,0.44673187941274844,distance
980,500,30.564,0.4,0.1852725781507928,4765,2979,0.4363853834715231,random
981,500,30.564,0.4,0.1852725781507928,4765,2979,0.4500313244296207,ordered
982,500,30.564,0.4,0.1852725781507928,4765,2979,0.391956092347122,degree
983,500,30.564,0.4,0.1852725781507928,4765,2979,0.4443913095972758,distance
984,500,30.664,0.6,0.1918479042565809,3382,4362,0.4369872117853301,random
985,500,30.664,0.6,0.1918479042565809,3382,4362,0.4609612135723419,ordered
986,500,30.664,0.6,0.1918479042565809,3382,4362,0.3929455177538424,degree
987,500,30.664,0.6,0.1918479042565809,3382,4362,0.45351018630172746,distance
988,500,30.78,0.8,0.21211686278473366,2053,5691,0.4261763355945985,random
989,500,30.78,0.8,0.21211686278473366,2053,5691,0.46193879413344663,ordered
990,500,30.78,0.8,0.21211686278473366,2053,5691,0.39591251404218586,degree
991,500,30.78,0.8,0.21211686278473366,2053,5691,0.451048420752768,distance
992,500,30.832,0.85,0.22478120418875355,1689,6055,0.42144179747102084,random
993,500,30.832,0.85,0.22478120418875355,1689,6055,0.43981632231003376,ordered
994,500,30.832,0.85,0.22478120418875355,1689,6055,0.38500454245364235,degree
995,500,30.832,0.85,0.22478120418875355,1689,6055,0.41817125166919533,distance
996,500,30.856,0.9,0.239663898945612,1311,6433,0.40950236080353575,random
997,500,30.856,0.9,0.239663898945612,1311,6433,0.43790804441923414,ordered
998,500,30.856,0.9,0.239663898945612,1311,6433,0.38110581319933196,degree
999,500,30.856,0.9,0.239663898945612,1311,6433,0.42079353472567077,distance
1000,500,30.912,0.95,0.27641544705094934,937,6807,0.3339977735402327,random
1001,500,30.912,0.95,0.27641544705094934,937,6807,0.3559560978695114,ordered
1002,500,30.912,0.95,0.27641544705094934,937,6807,0.3522644476144542,degree
1003,500,30.912,0.95,0.27641544705094934,937,6807,0.3628870417716944,distance
1004,500,30.972,1,0.3822651921461593,625,7119,0.11048649315232309,random
1005,500,30.972,1,0.3822651921461593,625,7119,0.10681182462998144,ordered
1006,500,30.972,1,0.3822651921461593,625,7119,0.17703113718617045,degree
1007,500,30.972,1,0.3822651921461593,625,7119,0.10074233565837876,distance
1008,500,32.844,0.0,0.1389008377055078,8211,0,0.4374030775483974,random
1009,500,32.844,0.0,0.1389008377055078,8211,0,0.46609459106028117,ordered
1010,500,32.844,0.0,0.1389008377055078,8211,0,0.40290481463046496,degree
1011,500,32.844,0.0,0.1389008377055078,8211,0,0.45221156448526534,distance
1012,500,32.528,0.2,0.16364884163129517,6722,1489,0.4431704443949359,random
1013,500,32.528,0.2,0.16364884163129517,6722,1489,0.45625587183264893,ordered
1014,500,32.528,0.2,0.16364884163129517,6722,1489,0.3931414324675754,degree
1015,500,32.528,0.2,0.16364884163129517,6722,1489,0.44700499393342874,distance
1016,500,32.468,0.4,0.1883979364254671,5170,3041,0.4285801595725678,random
1017,500,32.468,0.4,0.1883979364254671,5170,3041,0.4537432564564071,ordered
1018,500,32.468,0.4,0.1883979364254671,5170,3041,0.40187276584536147,degree
1019,500,32.468,0.4,0.1883979364254671,5170,3041,0.4542347633121486,distance
1020,500,32.544,0.6,0.1942944469836255,3633,4578,0.4408476996346781,random
1021,500,32.544,0.6,0.1942944469836255,3633,4578,0.4470435099437796,ordered
1022,500,32.544,0.6,0.1942944469836255,3633,4578,0.386150082366492,degree
1023,500,32.544,0.6,0.1942944469836255,3633,4578,0.44917197162289657,distance
1024,500,32.528,0.8,0.21254646634487642,2113,6098,0.42977338739463217,random
1025,500,32.528,0.8,0.21254646634487642,2113,6098,0.45664046150165916,ordered
1026,500,32.528,0.8,0.21254646634487642,2113,6098,0.39345535020643,degree
1027,500,32.528,0.8,0.21254646634487642,2113,6098,0.4472249549207102,distance
1028,500,32.616,0.85,0.22810535773842328,1795,6416,0.42686525903681194,random
1029,500,32.616,0.85,0.22810535773842328,1795,6416,0.43732191032297596,ordered
1030,500,32.616,0.85,0.22810535773842328,1795,6416,0.3882678716215061,degree
1031,500,32.616,0.85,0.22810535773842328,1795,6416,0.4235420917515628,distance
1032,500,32.696,0.9,0.23396242502871448,1401,6810,0.43181296653374784,random
1033,500,32.696,0.9,0.23396242502871448,1401,6810,0.4493553315779068,ordered
1034,500,32.696,0.9,0.23396242502871448,1401,6810,0.3975503548018935,degree
1035,500,32.696,0.9,0.23396242502871448,1401,6810,0.43752375674687444,distance
1036,500,32.76,0.95,0.2780805547114267,1001,7210,0.30962890281001243,random
1037,500,32.76,0.95,0.2780805547114267,1001,7210,0.33248872857072465,ordered
1038,500,32.76,0.95,0.2780805547114267,1001,7210,0.34091885357494467,degree
1039,500,32.76,0.95,0.2780805547114267,1001,7210,0.3565965593548545,distance
1040,500,32.832,1,0.3330095700685342,631,7580,0.07979344539394363,random
1041,500,32.832,1,0.3330095700685342,631,7580,0.08354918798585224,ordered
1042,500,32.832,1,0.3330095700685342,631,7580,0.13153148921239316,degree
1043,500,32.832,1,0.3330095700685342,631,7580,0.07270735914765966,distance
1044,500,32.844,0.0,0.14129609262481874,8211,0,0.4432689831948897,random
1045,500,32.844,0.0,0.14129609262481874,8211,0,0.4685762914977474,ordered
1046,500,32.844,0.0,0.14129609262481874,8211,0,0.39906900569290815,degree
1047,500,32.844,0.0,0.14129609262481874,8211,0,0.45971088924393,distance
1048,500,32.48,0.2,0.1718726248333525,6653,1558,0.4313387863420595,random
1049,500,32.48,0.2,0.1718726248333525,6653,1558,0.46077838399875193,ordered
1050,500,32.48,0.2,0.1718726248333525,6653,1558,0.39205459477793914,degree
1051,500,32.48,0.2,0.1718726248333525,6653,1558,0.4491211459373333,distance
1052,500,32.452,0.4,0.18308761497928006,5126,3085,0.4314547774328574,random
1053,500,32.452,0.4,0.18308761497928006,5126,3085,0.4561135036843855,ordered
1054,500,32.452,0.4,0.18308761497928006,5126,3085,0.3990294063351173,degree
1055,500,32.452,0.4,0.18308761497928006,5126,3085,0.4443237073845043,distance
1056,500,32.44,0.6,0.1998758231639037,3563,4648,0.42965343931543537,random
1057,500,32.44,0.6,0.1998758231639037,3563,4648,0.4621850020934084,ordered
1058,500,32.44,0.6,0.1998758231639037,3563,4648,0.389348234727725,degree
1059,500,32.44,0.6,0.1998758231639037,3563,4648,0.4408854091373122,distance
1060,500,32.608,0.8,0.21575736024468695,2138,6073,0.4401865439392707,random
1061,500,32.608,0.8,0.21575736024468695,2138,6073,0.45432032147802115,ordered
1062,500,32.608,0.8,0.21575736024468695,2138,6073,0.3995581298749665,degree
1063,500,32.608,0.8,0.21575736024468695,2138,6073,0.43659189662307707,distance
1064,500,32.636,0.85,0.22182348553706965,1771,6440,0.42800200779928155,random
1065,500,32.636,0.85,0.22182348553706965,1771,6440,0.4526964039909919,ordered
1066,500,32.636,0.85,0.22182348553706965,1771,6440,0.3967197915597169,degree
1067,500,32.636,0.85,0.22182348553706965,1771,6440,0.4310359743027122,distance
1068,500,32.66,0.9,0.24019130682919868,1393,6818,0.4137775106935182,random
1069,500,32.66,0.9,0.24019130682919868,1393,6818,0.4307809542080493,ordered
1070,500,32.66,0.9,0.24019130682919868,1393,6818,0.38579390755848797,degree
1071,500,32.66,0.9,0.24019130682919868,1393,6818,0.392553049070335,distance
1072,500,32.76,0.95,0.27174664329799214,1006,7205,0.32273678458348576,random
1073,500,32.76,0.95,0.27174664329799214,1006,7205,0.35104780958759885,ordered
1074,500,32.76,0.95,0.27174664329799214,1006,7205,0.3576598764348128,degree
1075,500,32.76,0.95,0.27174664329799214,1006,7205,0.37308957822071204,distance
1076,500,32.84,1,0.3841321937530202,631,7580,0.08422324131034434,random
1077,500,32.84,1,0.3841321937530202,631,7580,0.0866361394928665,ordered
1078,500,32.84,1,0.3841321937530202,631,7580,0.163943023959015,degree
1079,500,32.84,1,0.3841321937530202,631,7580,0.07100118687499886,distance
1080,500,34.704,0.0,0.1393541433730858,8676,0,0.44468564201919436,random
1081,500,34.704,0.0,0.1393541433730858,8676,0,0.46273830223594,ordered
1082,500,34.704,0.0,0.1393541433730858,8676,0,0.40430283594139105,degree
1083,500,34.704,0.0,0.1393541433730858,8676,0,0.46260481917306173,distance
1084,500,34.344,0.2,0.1662534704473859,7060,1616,0.4396123456634296,random
1085,500,34.344,0.2,0.1662534704473859,7060,1616,0.45011411581440186,ordered
1086,500,34.344,0.2,0.1662534704473859,7060,1616,0.40902165823403874,degree
1087,500,34.344,0.2,0.1662534704473859,7060,1616,0.452660235777164,distance
1088,500,34.288,0.4,0.18417488771026583,5503,3173,0.4431061645822343,random
1089,500,34.288,0.4,0.18417488771026583,5503,3173,0.45675892548413355,ordered
1090,500,34.288,0.4,0.18417488771026583,5503,3173,0.39303453486836165,degree
1091,500,34.288,0.4,0.18417488771026583,5503,3173,0.45519688154389637,distance
1092,500,34.332,0.6,0.19721197603922244,3791,4885,0.4263811228615668,random
1093,500,34.332,0.6,0.19721197603922244,3791,4885,0.46048771266283756,ordered
