,size,r,avg,slope,shuffled
531,500,0.1311058116710495,27,0.01901718706932912,True
532,500,0.1311058116710495,27,0.018839005370536975,True
533,500,0.1311058116710495,27,0.01981365583351857,True
534,500,0.1311058116710495,27,0.019303472398085105,True
535,500,0.1311058116710495,27,0.019918680301335166,True
536,500,0.1311058116710495,27,0.01900009558305372,True
537,500,0.1311058116710495,27,0.018876521238615447,True
538,500,0.1311058116710495,27,0.020955581060437576,True
539,500,0.1311058116710495,27,0.019118298536651746,True
540,500,0.1311058116710495,27,0.019112211079534567,True
541,500,0.1311058116710495,27,0.0211371228354477,True
542,500,0.1311058116710495,27,0.01872713700239968,True
543,500,0.1311058116710495,27,0.020700130450350844,True
544,500,0.1311058116710495,27,0.02107453687913723,True
545,500,0.1311058116710495,27,0.020929096243156947,True
546,500,0.1311058116710495,27,0.02084361818198342,True
547,500,0.1311058116710495,27,0.019085896117500258,True
548,500,0.1311058116710495,27,0.018892240810360703,True
549,500,0.1311058116710495,27,0.018861020169113733,True
550,500,0.1311058116710495,27,0.018922238094848897,True
551,500,0.1311058116710495,27,0.02084580705850101,True
552,500,0.1311058116710495,27,0.020862963981066678,True
553,500,0.1311058116710495,27,0.019210684423099363,True
554,500,0.1311058116710495,27,0.018735618748390897,True
555,500,0.1311058116710495,27,0.019817187284372553,True
556,500,0.1311058116710495,27,0.020269931931300302,True
557,500,0.1311058116710495,27,0.018751972536447527,True
558,500,0.1311058116710495,27,0.019734688067921703,True
559,500,0.1311058116710495,27,0.018790273079270933,True
560,500,0.1311058116710495,27,0.019339668008019426,True
561,500,0.1311058116710495,27,0.01918633148602515,True
562,500,0.1311058116710495,27,0.018753787823021853,True
563,500,0.1311058116710495,27,0.018849001681647243,True
564,500,0.1311058116710495,27,0.01928177119088996,True
565,500,0.1311058116710495,27,0.019152631378966625,True
566,500,0.1311058116710495,27,0.019595480184470177,True
567,500,0.1311058116710495,27,0.020160446972870193,True
568,500,0.1311058116710495,27,0.018768978903032033,True
569,500,0.1311058116710495,27,0.02005804643730454,True
570,500,0.1311058116710495,27,0.0188552328852562,True
571,500,0.1311058116710495,27,0.018921020314639395,True
572,500,0.1311058116710495,27,0.018803357945248757,True
573,500,0.1311058116710495,27,0.019460868165202656,True
574,500,0.1311058116710495,27,0.019137357904907816,True
575,500,0.1311058116710495,27,0.019560047225017405,True
576,500,0.1311058116710495,27,0.018601797063262645,True
577,500,0.1311058116710495,27,0.018951893165311984,True
578,500,0.1311058116710495,27,0.018974861351618973,True
579,500,0.1311058116710495,27,0.019234111666717655,True
580,500,0.1311058116710495,27,0.018909666393205703,True
581,500,0.1311058116710495,27,0.020690800154175015,True
582,500,0.1311058116710495,27,0.018523629625251604,True
583,500,0.1311058116710495,27,0.0186328328908778,True
584,500,0.1311058116710495,27,0.019056828930311284,True
585,500,0.1311058116710495,27,0.02011805175820665,True
586,500,0.1311058116710495,27,0.018881751557134438,True
587,500,0.1311058116710495,27,0.019008700877844315,True
588,500,0.1311058116710495,27,0.019702387823096898,True
589,500,0.1311058116710495,27,0.01903870541346691,True
590,500,0.1311058116710495,27,0.020182552484045546,True
591,500,0.1311058116710495,27,0.018688703122653774,True
592,500,0.1311058116710495,27,0.01893724651783627,True
593,500,0.1311058116710495,27,0.019152821090168217,True
594,500,0.1311058116710495,27,0.02027840181671181,True
595,500,0.1311058116710495,27,0.019677023696065048,True
596,500,0.1311058116710495,27,0.020421043440034144,True
597,500,0.1311058116710495,27,0.01898611040969926,True
598,500,0.1311058116710495,27,0.01880381943830284,True
599,500,0.1311058116710495,27,0.018750868625494146,True
