,size,avg,pr,slope,shuffled
1783,500,10.0,0.2,0.14042055741932546,True
1784,500,10.0,0.2,0.14717862222756126,True
1785,500,10.0,0.2,0.1466301813155565,True
1786,500,10.0,0.2,0.13903639183452274,True
1787,500,10.0,0.2,0.14898257567809498,True
1788,500,10.0,0.2,0.13096738488068166,True
1789,500,10.0,0.2,0.13801294125774335,True
1790,500,10.0,0.2,0.1670133079537316,True
1791,500,10.0,0.2,0.13883051357594078,True
1792,500,10.0,0.2,0.13845337556974882,True
1793,500,10.0,0.2,0.1508413492409986,True
1794,500,10.0,0.2,0.1409820676776356,True
1795,500,10.0,0.2,0.14400417516359038,True
1796,500,10.0,0.2,0.12296194922708803,True
1797,500,10.0,0.2,0.14074444614232767,True
1798,500,10.0,0.2,0.136207983778598,True
1799,500,10.0,0.2,0.1308706401305599,True
1800,500,10.0,0.30000000000000004,0.20493855226401222,False
1801,500,10.0,0.30000000000000004,0.2142474825764441,False
1802,500,10.0,0.30000000000000004,0.2091936339153099,False
1803,500,10.0,0.30000000000000004,0.20871957165971983,False
1804,500,10.0,0.30000000000000004,0.2277290410319319,False
1805,500,10.0,0.30000000000000004,0.19317487674231795,False
1806,500,10.0,0.30000000000000004,0.2092948928837643,False
1807,500,10.0,0.30000000000000004,0.2100513067036619,False
1808,500,10.0,0.30000000000000004,0.21689500799390898,False
1809,500,10.0,0.30000000000000004,0.20894366958843227,False
1810,500,10.0,0.30000000000000004,0.20632673088798667,False
1811,500,10.0,0.30000000000000004,0.2084587108627344,False
1812,500,10.0,0.30000000000000004,0.20421805998972065,False
1813,500,10.0,0.30000000000000004,0.21837766794858735,False
1814,500,10.0,0.30000000000000004,0.20860941840912403,False
1815,500,10.0,0.30000000000000004,0.20672255461701386,False
1816,500,10.0,0.30000000000000004,0.2125861463373845,False
1817,500,10.0,0.30000000000000004,0.23153279073036503,False
1818,500,10.0,0.30000000000000004,0.19501626324657445,False
1819,500,10.0,0.30000000000000004,0.20384716957119675,False
1820,500,10.0,0.30000000000000004,0.20508127084762254,False
1821,500,10.0,0.30000000000000004,0.21861995988856753,False
1822,500,10.0,0.30000000000000004,0.20491985263594908,False
1823,500,10.0,0.30000000000000004,0.21966772824031228,False
1824,500,10.0,0.30000000000000004,0.21070507607450453,False
1825,500,10.0,0.30000000000000004,0.2231818758155665,False
1826,500,10.0,0.30000000000000004,0.20490601768503203,False
1827,500,10.0,0.30000000000000004,0.22160107142904145,False
1828,500,10.0,0.30000000000000004,0.20197766027020475,False
1829,500,10.0,0.30000000000000004,0.20791406889930958,False
1830,500,10.0,0.30000000000000004,0.2018606356418007,False
1831,500,10.0,0.30000000000000004,0.18653903988457987,False
1832,500,10.0,0.30000000000000004,0.20681686888301148,False
1833,500,10.0,0.30000000000000004,0.2075152126571102,False
1834,500,10.0,0.30000000000000004,0.20952404109511663,False
1835,500,10.0,0.30000000000000004,0.21185567926786933,False
1836,500,10.0,0.30000000000000004,0.20822331296840485,False
1837,500,10.0,0.30000000000000004,0.20197862477799072,False
1838,500,10.0,0.30000000000000004,0.21080020197844204,False
1839,500,10.0,0.30000000000000004,0.2173162549388347,False
1840,500,10.0,0.30000000000000004,0.20897767164593006,False
1841,500,10.0,0.30000000000000004,0.1975793561811651,False
1842,500,10.0,0.30000000000000004,0.19918620192623357,False
1843,500,10.0,0.30000000000000004,0.21603343746466552,False
1844,500,10.0,0.30000000000000004,0.20625084474078997,False
1845,500,10.0,0.30000000000000004,0.19886377723507045,False
1846,500,10.0,0.30000000000000004,0.2104808627758058,False
1847,500,10.0,0.30000000000000004,0.21675605381664506,False
1848,500,10.0,0.30000000000000004,0.20119933494542014,False
1849,500,10.0,0.30000000000000004,0.2002971527172228,False
1850,500,10.0,0.30000000000000004,0.21782380196253728,False
1851,500,10.0,0.30000000000000004,0.20805660255845537,False
1852,500,10.0,0.30000000000000004,0.22253912518915167,False
1853,500,10.0,0.30000000000000004,0.21404783422415793,False
1854,500,10.0,0.30000000000000004,0.20322708981897417,False
1855,500,10.0,0.30000000000000004,0.21092728085397858,False
1856,500,10.0,0.30000000000000004,0.20376400691304275,False
1857,500,10.0,0.30000000000000004,0.20311681578042787,False
1858,500,10.0,0.30000000000000004,0.2006411440517236,False
1859,500,10.0,0.30000000000000004,0.2005043399581843,False
1860,500,10.0,0.30000000000000004,0.21566823442496497,False
1861,500,10.0,0.30000000000000004,0.19681582879340487,False
1862,500,10.0,0.30000000000000004,0.19295306055401132,False
1863,500,10.0,0.30000000000000004,0.20967424773515075,False
1864,500,10.0,0.30000000000000004,0.20942279790785398,False
1865,500,10.0,0.30000000000000004,0.21049259766755105,False
1866,500,10.0,0.30000000000000004,0.20580741786106088,False
1867,500,10.0,0.30000000000000004,0.21548743123993,False
1868,500,10.0,0.30000000000000004,0.18462054044454743,False
1869,500,10.0,0.30000000000000004,0.18656082595341206,False
1870,500,10.0,0.30000000000000004,0.2058954828300565,False
1871,500,10.0,0.30000000000000004,0.2154323587765981,False
1872,500,10.0,0.30000000000000004,0.22215585279142908,False
1873,500,10.0,0.30000000000000004,0.20467275068784543,False
1874,500,10.0,0.30000000000000004,0.21051139945659034,False
1875,500,10.0,0.30000000000000004,0.21039494463022732,False
1876,500,10.0,0.30000000000000004,0.1867139795511283,False
1877,500,10.0,0.30000000000000004,0.2161269517083806,False
1878,500,10.0,0.30000000000000004,0.19837520760863936,False
1879,500,10.0,0.30000000000000004,0.19265093295608524,False
1880,500,10.0,0.30000000000000004,0.20022776419484237,False
1881,500,10.0,0.30000000000000004,0.2149086917267976,False
1882,500,10.0,0.30000000000000004,0.2034169665126638,False
1883,500,10.0,0.30000000000000004,0.20629430995105913,False
1884,500,10.0,0.30000000000000004,0.2010233600123649,False
1885,500,10.0,0.30000000000000004,0.21818082661947819,False
1886,500,10.0,0.30000000000000004,0.19505675008321602,False
1887,500,10.0,0.30000000000000004,0.19480197619050302,False
1888,500,10.0,0.30000000000000004,0.19241866928575008,False
1889,500,10.0,0.30000000000000004,0.19133084068734627,False
1890,500,10.0,0.30000000000000004,0.19304116934906784,False
1891,500,10.0,0.30000000000000004,0.2005060562399089,False
1892,500,10.0,0.30000000000000004,0.20533278534237484,False
1893,500,10.0,0.30000000000000004,0.19927070045635192,False
1894,500,10.0,0.30000000000000004,0.2046548045127472,False
1895,500,10.0,0.30000000000000004,0.20978262611803658,False
1896,500,10.0,0.30000000000000004,0.2003597484350737,False
1897,500,10.0,0.30000000000000004,0.19856821082764037,False
1898,500,10.0,0.30000000000000004,0.21501424114675083,False
1899,500,10.0,0.30000000000000004,0.207550720714288,False
1900,500,10.0,0.30000000000000004,0.21598659358326952,True
1901,500,10.0,0.30000000000000004,0.20145428873720284,True
1902,500,10.0,0.30000000000000004,0.19161805258209835,True
1903,500,10.0,0.30000000000000004,0.217666101538151,True
1904,500,10.0,0.30000000000000004,0.21597242967286115,True
1905,500,10.0,0.30000000000000004,0.18562673639917707,True
1906,500,10.0,0.30000000000000004,0.19307710695625072,True
1907,500,10.0,0.30000000000000004,0.21011072888595103,True
1908,500,10.0,0.30000000000000004,0.2018792574088822,True
1909,500,10.0,0.30000000000000004,0.20172255279593515,True
1910,500,10.0,0.30000000000000004,0.21089698208365842,True
1911,500,10.0,0.30000000000000004,0.18634768528983384,True
1912,500,10.0,0.30000000000000004,0.20416199233450844,True
1913,500,10.0,0.30000000000000004,0.20159303824211647,True
1914,500,10.0,0.30000000000000004,0.21028153057327278,True
1915,500,10.0,0.30000000000000004,0.20805591628614384,True
1916,500,10.0,0.30000000000000004,0.20668027541864287,True
1917,500,10.0,0.30000000000000004,0.20939238507248875,True
1918,500,10.0,0.30000000000000004,0.20162661901699874,True
1919,500,10.0,0.30000000000000004,0.2182475901234786,True
1920,500,10.0,0.30000000000000004,0.19190520091371974,True
1921,500,10.0,0.30000000000000004,0.20993283628289314,True
1922,500,10.0,0.30000000000000004,0.2158812358978237,True
1923,500,10.0,0.30000000000000004,0.21862393713551348,True
1924,500,10.0,0.30000000000000004,0.20573045366372564,True
1925,500,10.0,0.30000000000000004,0.22872193043281483,True
1926,500,10.0,0.30000000000000004,0.1898406083208532,True
1927,500,10.0,0.30000000000000004,0.21607787027327083,True
1928,500,10.0,0.30000000000000004,0.20593085690234195,True
1929,500,10.0,0.30000000000000004,0.2086274059287027,True
1930,500,10.0,0.30000000000000004,0.21878456983285793,True
1931,500,10.0,0.30000000000000004,0.19784232220059642,True
1932,500,10.0,0.30000000000000004,0.20846740717586212,True
1933,500,10.0,0.30000000000000004,0.20308171940359557,True
1934,500,10.0,0.30000000000000004,0.20234294498907382,True
1935,500,10.0,0.30000000000000004,0.19859076320432917,True
1936,500,10.0,0.30000000000000004,0.19911482929692323,True
1937,500,10.0,0.30000000000000004,0.20695879272353324,True
1938,500,10.0,0.30000000000000004,0.1775248488974966,True
1939,500,10.0,0.30000000000000004,0.21927562444071402,True
1940,500,10.0,0.30000000000000004,0.19126019116880175,True
1941,500,10.0,0.30000000000000004,0.19325522773769938,True
1942,500,10.0,0.30000000000000004,0.21156392410896763,True
1943,500,10.0,0.30000000000000004,0.20645670715959022,True
1944,500,10.0,0.30000000000000004,0.21738093287155297,True
1945,500,10.0,0.30000000000000004,0.20738177571632715,True
1946,500,10.0,0.30000000000000004,0.18217969426396527,True
1947,500,10.0,0.30000000000000004,0.19782637020637428,True
1948,500,10.0,0.30000000000000004,0.22298460977517548,True
1949,500,10.0,0.30000000000000004,0.21888563038748932,True
1950,500,10.0,0.30000000000000004,0.19475084333981,True
1951,500,10.0,0.30000000000000004,0.19731521575586233,True
1952,500,10.0,0.30000000000000004,0.20937824063500257,True
1953,500,10.0,0.30000000000000004,0.20971747740987418,True
1954,500,10.0,0.30000000000000004,0.20093185870105304,True
1955,500,10.0,0.30000000000000004,0.2153137039956843,True
1956,500,10.0,0.30000000000000004,0.1940728645657992,True
1957,500,10.0,0.30000000000000004,0.21554175274182116,True
1958,500,10.0,0.30000000000000004,0.18758786368812153,True
1959,500,10.0,0.30000000000000004,0.1863161786605341,True
1960,500,10.0,0.30000000000000004,0.19804756345540636,True
1961,500,10.0,0.30000000000000004,0.20808223168005435,True
1962,500,10.0,0.30000000000000004,0.2008508146712186,True
1963,500,10.0,0.30000000000000004,0.22716599909009735,True
1964,500,10.0,0.30000000000000004,0.1988021982919413,True
1965,500,10.0,0.30000000000000004,0.20165949775819517,True
1966,500,10.0,0.30000000000000004,0.2003639779293991,True
1967,500,10.0,0.30000000000000004,0.21136582373458537,True
1968,500,10.0,0.30000000000000004,0.2088234241004642,True
1969,500,10.0,0.30000000000000004,0.20725573415679643,True
1970,500,10.0,0.30000000000000004,0.2120455544484343,True
1971,500,10.0,0.30000000000000004,0.19863175934725488,True
1972,500,10.0,0.30000000000000004,0.20928303093942963,True
1973,500,10.0,0.30000000000000004,0.19722879521510553,True
1974,500,10.0,0.30000000000000004,0.19252828008693873,True
1975,500,10.0,0.30000000000000004,0.1915550747495022,True
1976,500,10.0,0.30000000000000004,0.2034569949169094,True
1977,500,10.0,0.30000000000000004,0.19762163493211682,True
1978,500,10.0,0.30000000000000004,0.19576562947339043,True
1979,500,10.0,0.30000000000000004,0.2160055225327876,True
1980,500,10.0,0.30000000000000004,0.2077316857520473,True
1981,500,10.0,0.30000000000000004,0.2080072497543195,True
1982,500,10.0,0.30000000000000004,0.21324304038378103,True
1983,500,10.0,0.30000000000000004,0.19437775691043108,True
1984,500,10.0,0.30000000000000004,0.18668448689300687,True
1985,500,10.0,0.30000000000000004,0.20346622104321652,True
1986,500,10.0,0.30000000000000004,0.1903461276364737,True
1987,500,10.0,0.30000000000000004,0.1916882816240848,True
1988,500,10.0,0.30000000000000004,0.20398441065687195,True
1989,500,10.0,0.30000000000000004,0.22032122610759972,True
1990,500,10.0,0.30000000000000004,0.19761542854739766,True
1991,500,10.0,0.30000000000000004,0.20250065414242702,True
1992,500,10.0,0.30000000000000004,0.21229520690095852,True
1993,500,10.0,0.30000000000000004,0.18594151193451477,True
1994,500,10.0,0.30000000000000004,0.19834704316321808,True
1995,500,10.0,0.30000000000000004,0.20510154751426965,True
1996,500,10.0,0.30000000000000004,0.21265708096339941,True
1997,500,10.0,0.30000000000000004,0.18446133450819072,True
1998,500,10.0,0.30000000000000004,0.21787092503137226,True
1999,500,10.0,0.30000000000000004,0.17713891666118337,True
2000,500,10.0,0.4,0.24326457451347153,False
2001,500,10.0,0.4,0.24600118449944322,False
2002,500,10.0,0.4,0.25946455015254344,False
2003,500,10.0,0.4,0.23830351513752604,False
2004,500,10.0,0.4,0.2775912061938468,False
2005,500,10.0,0.4,0.2871386762156325,False
2006,500,10.0,0.4,0.2444474791148309,False
2007,500,10.0,0.4,0.24592125345975704,False
2008,500,10.0,0.4,0.27854264278504137,False
2009,500,10.0,0.4,0.2587878644737445,False
2010,500,10.0,0.4,0.2502204851922794,False
2011,500,10.0,0.4,0.2737110502449448,False
2012,500,10.0,0.4,0.2567982609341339,False
2013,500,10.0,0.4,0.22829223605935375,False
2014,500,10.0,0.4,0.24210276531975228,False
2015,500,10.0,0.4,0.26269358229499923,False
2016,500,10.0,0.4,0.24352786677914756,False
2017,500,10.0,0.4,0.2520425867171899,False
2018,500,10.0,0.4,0.24203761397527582,False
2019,500,10.0,0.4,0.23492265413899743,False
2020,500,10.0,0.4,0.2358425585068017,False
2021,500,10.0,0.4,0.24006124590306485,False
2022,500,10.0,0.4,0.23957647277615798,False
2023,500,10.0,0.4,0.24826949590293015,False
2024,500,10.0,0.4,0.2467921554570207,False
2025,500,10.0,0.4,0.24628857389148887,False
2026,500,10.0,0.4,0.2511526305015487,False
2027,500,10.0,0.4,0.25065406706358967,False
2028,500,10.0,0.4,0.23609436847967452,False
2029,500,10.0,0.4,0.2649767013445478,False
2030,500,10.0,0.4,0.25281332477828383,False
2031,500,10.0,0.4,0.25898066127149516,False
2032,500,10.0,0.4,0.24605324076593896,False
2033,500,10.0,0.4,0.2415281540633884,False
2034,500,10.0,0.4,0.24701904342500233,False
2035,500,10.0,0.4,0.25725991445286556,False
2036,500,10.0,0.4,0.23348463632159436,False
2037,500,10.0,0.4,0.23157332939669634,False
2038,500,10.0,0.4,0.26537443881812417,False
2039,500,10.0,0.4,0.25174122376493124,False
2040,500,10.0,0.4,0.24280992914679392,False
2041,500,10.0,0.4,0.2756949812079503,False
2042,500,10.0,0.4,0.2514816516525405,False
2043,500,10.0,0.4,0.2654114136498101,False
2044,500,10.0,0.4,0.258016146180066,False
2045,500,10.0,0.4,0.22908068442466545,False
2046,500,10.0,0.4,0.242645547915623,False
2047,500,10.0,0.4,0.25244036804108594,False
2048,500,10.0,0.4,0.25709504022102614,False
2049,500,10.0,0.4,0.2512862768689493,False
2050,500,10.0,0.4,0.2389131895570838,False
2051,500,10.0,0.4,0.2582896913232714,False
2052,500,10.0,0.4,0.24810788571995385,False
2053,500,10.0,0.4,0.25514959810544463,False
2054,500,10.0,0.4,0.2743818728485984,False
2055,500,10.0,0.4,0.23491113386470433,False
2056,500,10.0,0.4,0.23017698395711708,False
2057,500,10.0,0.4,0.2533118554058499,False
2058,500,10.0,0.4,0.23820761300657847,False
2059,500,10.0,0.4,0.2565172773764476,False
2060,500,10.0,0.4,0.24365398667406715,False
2061,500,10.0,0.4,0.23789433592469375,False
2062,500,10.0,0.4,0.2814362528554639,False
2063,500,10.0,0.4,0.2604381577615482,False
2064,500,10.0,0.4,0.23800159126299103,False
2065,500,10.0,0.4,0.2545303567245733,False
2066,500,10.0,0.4,0.250597674867899,False
2067,500,10.0,0.4,0.2487206841464314,False
2068,500,10.0,0.4,0.24478632753331026,False
2069,500,10.0,0.4,0.24366623047955854,False
2070,500,10.0,0.4,0.23888842566702942,False
2071,500,10.0,0.4,0.2709027123593688,False
2072,500,10.0,0.4,0.26218338302124855,False
2073,500,10.0,0.4,0.2456546780564874,False
2074,500,10.0,0.4,0.2521801497646819,False
2075,500,10.0,0.4,0.2671002211725111,False
2076,500,10.0,0.4,0.23395635611158566,False
2077,500,10.0,0.4,0.2575427606637095,False
2078,500,10.0,0.4,0.2395495925654511,False
2079,500,10.0,0.4,0.27378931119824934,False
2080,500,10.0,0.4,0.2791046258524861,False
2081,500,10.0,0.4,0.25479957117578905,False
2082,500,10.0,0.4,0.2445582612962274,False
2083,500,10.0,0.4,0.25434143289440675,False
2084,500,10.0,0.4,0.26375052534965737,False
2085,500,10.0,0.4,0.24120700591226588,False
2086,500,10.0,0.4,0.24718529697262365,False
2087,500,10.0,0.4,0.25707533502369856,False
2088,500,10.0,0.4,0.2378286967185569,False
2089,500,10.0,0.4,0.2654893103751472,False
2090,500,10.0,0.4,0.23294989292780635,False
2091,500,10.0,0.4,0.2591356244095322,False
2092,500,10.0,0.4,0.25326752478275716,False
2093,500,10.0,0.4,0.2402236484958078,False
2094,500,10.0,0.4,0.24938944112793368,False
2095,500,10.0,0.4,0.2654020817601633,False
2096,500,10.0,0.4,0.26403162907204053,False
2097,500,10.0,0.4,0.24186661605840112,False
2098,500,10.0,0.4,0.24638052875344724,False
2099,500,10.0,0.4,0.25167766708456135,False
2100,500,10.0,0.4,0.2336855001162896,True
2101,500,10.0,0.4,0.2577729668204908,True
2102,500,10.0,0.4,0.245053178671791,True
2103,500,10.0,0.4,0.2478049659074903,True
2104,500,10.0,0.4,0.261252884123121,True
2105,500,10.0,0.4,0.24828344572288355,True
2106,500,10.0,0.4,0.2718668138204913,True
2107,500,10.0,0.4,0.24613453770954008,True
2108,500,10.0,0.4,0.246492416646281,True
2109,500,10.0,0.4,0.23908683699776725,True
2110,500,10.0,0.4,0.24931085891316496,True
2111,500,10.0,0.4,0.24948377386329368,True
2112,500,10.0,0.4,0.26087440502544035,True
2113,500,10.0,0.4,0.22513135866120407,True
2114,500,10.0,0.4,0.23338062852815838,True
2115,500,10.0,0.4,0.2463644128968757,True
2116,500,10.0,0.4,0.2376119188493673,True
2117,500,10.0,0.4,0.23571376278726058,True
2118,500,10.0,0.4,0.24095350403769294,True
2119,500,10.0,0.4,0.23989733565114837,True
2120,500,10.0,0.4,0.24830280219149645,True
2121,500,10.0,0.4,0.25518048521289094,True
2122,500,10.0,0.4,0.22827297380315054,True
2123,500,10.0,0.4,0.2605315478309415,True
2124,500,10.0,0.4,0.2535995118606937,True
2125,500,10.0,0.4,0.2502036900944284,True
2126,500,10.0,0.4,0.23641221116669178,True
2127,500,10.0,0.4,0.24472818739156632,True
2128,500,10.0,0.4,0.2282968541187965,True
2129,500,10.0,0.4,0.25833359776427406,True
2130,500,10.0,0.4,0.2341785575801819,True
2131,500,10.0,0.4,0.22320272068187708,True
2132,500,10.0,0.4,0.23917314612465165,True
2133,500,10.0,0.4,0.24460537482420244,True
2134,500,10.0,0.4,0.23971208040504077,True
2135,500,10.0,0.4,0.22709864710393948,True
2136,500,10.0,0.4,0.22128960482303617,True
2137,500,10.0,0.4,0.2476285726033173,True
2138,500,10.0,0.4,0.23607584953615107,True
2139,500,10.0,0.4,0.2437852213281756,True
2140,500,10.0,0.4,0.23845284992782365,True
2141,500,10.0,0.4,0.23912936533017434,True
2142,500,10.0,0.4,0.24979924264738196,True
2143,500,10.0,0.4,0.26233791519884114,True
2144,500,10.0,0.4,0.22862459138441976,True
2145,500,10.0,0.4,0.22824419394921436,True
2146,500,10.0,0.4,0.270458031803294,True
2147,500,10.0,0.4,0.23491250560771454,True
2148,500,10.0,0.4,0.2592267570800414,True
2149,500,10.0,0.4,0.22631282647175482,True
2150,500,10.0,0.4,0.24005826085879411,True
2151,500,10.0,0.4,0.2480460979698232,True
2152,500,10.0,0.4,0.2337108401688616,True
2153,500,10.0,0.4,0.2543316268561932,True
2154,500,10.0,0.4,0.2689490370070235,True
2155,500,10.0,0.4,0.23260604841592877,True
2156,500,10.0,0.4,0.24676585731707812,True
2157,500,10.0,0.4,0.23012228520960626,True
2158,500,10.0,0.4,0.2576425149047188,True
2159,500,10.0,0.4,0.25357399669072905,True
2160,500,10.0,0.4,0.24563655855567382,True
2161,500,10.0,0.4,0.2258172758762761,True
2162,500,10.0,0.4,0.26715287985204356,True
2163,500,10.0,0.4,0.2497686051417881,True
2164,500,10.0,0.4,0.23359837534747738,True
2165,500,10.0,0.4,0.23776363365335648,True
2166,500,10.0,0.4,0.2704545781031404,True
2167,500,10.0,0.4,0.24244614327186836,True
2168,500,10.0,0.4,0.24624645353330993,True
2169,500,10.0,0.4,0.23851966891820492,True
2170,500,10.0,0.4,0.23664933566953508,True
2171,500,10.0,0.4,0.22069189466893258,True
2172,500,10.0,0.4,0.242069798552849,True
2173,500,10.0,0.4,0.2521200974245082,True
2174,500,10.0,0.4,0.25310084602954463,True
2175,500,10.0,0.4,0.22089942073634108,True
2176,500,10.0,0.4,0.23726293199691184,True
2177,500,10.0,0.4,0.23855104500053384,True
2178,500,10.0,0.4,0.25818404565528463,True
2179,500,10.0,0.4,0.2526725266590601,True
2180,500,10.0,0.4,0.24028315713040715,True
2181,500,10.0,0.4,0.25458872291140855,True
2182,500,10.0,0.4,0.2506735369691711,True
2183,500,10.0,0.4,0.26398003382325674,True
2184,500,10.0,0.4,0.25025579149897603,True
2185,500,10.0,0.4,0.24250317446025113,True
2186,500,10.0,0.4,0.23382414508838792,True
2187,500,10.0,0.4,0.2665578314453981,True
2188,500,10.0,0.4,0.25531234513243245,True
2189,500,10.0,0.4,0.23041973331395524,True
2190,500,10.0,0.4,0.22992610163448113,True
2191,500,10.0,0.4,0.23972948124454876,True
2192,500,10.0,0.4,0.23889280350346517,True
2193,500,10.0,0.4,0.24675290523826937,True
2194,500,10.0,0.4,0.23416356741118502,True
2195,500,10.0,0.4,0.24788727789613993,True
2196,500,10.0,0.4,0.23831565529733173,True
2197,500,10.0,0.4,0.2356696623401888,True
2198,500,10.0,0.4,0.22989312160734915,True
2199,500,10.0,0.4,0.242712595307353,True
2200,500,10.0,0.5,0.3249242987839526,False
2201,500,10.0,0.5,0.32249463188191474,False
2202,500,10.0,0.5,0.3291190928197406,False
2203,500,10.0,0.5,0.319783506093461,False
2204,500,10.0,0.5,0.32964053490453354,False
2205,500,10.0,0.5,0.30661069384498774,False
2206,500,10.0,0.5,0.3265387021014436,False
2207,500,10.0,0.5,0.2963367469956924,False
2208,500,10.0,0.5,0.32496900836250725,False
2209,500,10.0,0.5,0.3315470132924883,False
2210,500,10.0,0.5,0.3124358041023423,False
2211,500,10.0,0.5,0.31813079875027506,False
2212,500,10.0,0.5,0.33025545785106797,False
2213,500,10.0,0.5,0.3168725061984323,False
2214,500,10.0,0.5,0.32354187876128665,False
2215,500,10.0,0.5,0.295644202531249,False
2216,500,10.0,0.5,0.3323189311798909,False
2217,500,10.0,0.5,0.3132732807982961,False
2218,500,10.0,0.5,0.31779586233983254,False
2219,500,10.0,0.5,0.3197573444623926,False
2220,500,10.0,0.5,0.30899865522111064,False
2221,500,10.0,0.5,0.30647986743622485,False
2222,500,10.0,0.5,0.32736732719505207,False
2223,500,10.0,0.5,0.3223101071915752,False
2224,500,10.0,0.5,0.3006128118004856,False
2225,500,10.0,0.5,0.313857465000867,False
2226,500,10.0,0.5,0.3353927402093565,False
2227,500,10.0,0.5,0.3118070246836298,False
2228,500,10.0,0.5,0.32424124154696854,False
2229,500,10.0,0.5,0.3216506316302302,False
2230,500,10.0,0.5,0.3256144974269273,False
2231,500,10.0,0.5,0.29700794706048805,False
2232,500,10.0,0.5,0.3357179622781162,False
2233,500,10.0,0.5,0.332826078578774,False
2234,500,10.0,0.5,0.33794750423317094,False
2235,500,10.0,0.5,0.31886556224861623,False
2236,500,10.0,0.5,0.30164378311225226,False
2237,500,10.0,0.5,0.3146208682370307,False
2238,500,10.0,0.5,0.3144335515138697,False
2239,500,10.0,0.5,0.3154047706988406,False
2240,500,10.0,0.5,0.3637956764421023,False
2241,500,10.0,0.5,0.3200727660047242,False
2242,500,10.0,0.5,0.3205196338959744,False
2243,500,10.0,0.5,0.32622978320880736,False
2244,500,10.0,0.5,0.3090056845956638,False
2245,500,10.0,0.5,0.3208067513136876,False
2246,500,10.0,0.5,0.33082240993892553,False
2247,500,10.0,0.5,0.3103908452634488,False
2248,500,10.0,0.5,0.3292774784321317,False
2249,500,10.0,0.5,0.3333188424175721,False
2250,500,10.0,0.5,0.3240169056370892,False
2251,500,10.0,0.5,0.3245976123164634,False
2252,500,10.0,0.5,0.34057047316969286,False
2253,500,10.0,0.5,0.33980004454281243,False
2254,500,10.0,0.5,0.32638007196624924,False
2255,500,10.0,0.5,0.31790276452852484,False
2256,500,10.0,0.5,0.29032931423008224,False
2257,500,10.0,0.5,0.31169807773564123,False
2258,500,10.0,0.5,0.30842162894163255,False
2259,500,10.0,0.5,0.31389372102614543,False
2260,500,10.0,0.5,0.32786294666650256,False
2261,500,10.0,0.5,0.33023421655217616,False
2262,500,10.0,0.5,0.307855338954755,False
2263,500,10.0,0.5,0.318797913980368,False
2264,500,10.0,0.5,0.3150267949055578,False
2265,500,10.0,0.5,0.31431525310138975,False
2266,500,10.0,0.5,0.3395034235446256,False
2267,500,10.0,0.5,0.3243434441535344,False
2268,500,10.0,0.5,0.329591492714207,False
2269,500,10.0,0.5,0.32805969010724256,False
2270,500,10.0,0.5,0.3347735262496332,False
2271,500,10.0,0.5,0.3339593696539678,False
2272,500,10.0,0.5,0.31162074985533245,False
2273,500,10.0,0.5,0.31392627573037135,False
2274,500,10.0,0.5,0.3098404271938019,False
2275,500,10.0,0.5,0.3081744799528848,False
2276,500,10.0,0.5,0.29662315837399805,False
2277,500,10.0,0.5,0.31015306347149174,False
2278,500,10.0,0.5,0.30987800815838695,False
2279,500,10.0,0.5,0.32477321622183863,False
2280,500,10.0,0.5,0.30474125898090465,False
2281,500,10.0,0.5,0.31840038763445255,False
2282,500,10.0,0.5,0.3217874379114819,False
2283,500,10.0,0.5,0.31542790435491236,False
2284,500,10.0,0.5,0.3086161512920941,False
2285,500,10.0,0.5,0.3195042841548224,False
2286,500,10.0,0.5,0.3117903393245441,False
2287,500,10.0,0.5,0.2934277146733884,False
2288,500,10.0,0.5,0.2974450527813808,False
2289,500,10.0,0.5,0.30947741656528693,False
2290,500,10.0,0.5,0.31032197915373905,False
2291,500,10.0,0.5,0.32637053504886654,False
2292,500,10.0,0.5,0.3125382333758717,False
2293,500,10.0,0.5,0.3223926755696449,False
2294,500,10.0,0.5,0.3262507658183551,False
2295,500,10.0,0.5,0.30289896475632294,False
2296,500,10.0,0.5,0.3207103723894713,False
2297,500,10.0,0.5,0.32546008694261,False
2298,500,10.0,0.5,0.31962767243449103,False
2299,500,10.0,0.5,0.3136395510870555,False
2300,500,10.0,0.5,0.3283337086353518,True
2301,500,10.0,0.5,0.31335405361342683,True
2302,500,10.0,0.5,0.3126958798627663,True
2303,500,10.0,0.5,0.31539245305362157,True
2304,500,10.0,0.5,0.30724626783722464,True
2305,500,10.0,0.5,0.3010263418123981,True
2306,500,10.0,0.5,0.31914646320700496,True
2307,500,10.0,0.5,0.3101693984804658,True
2308,500,10.0,0.5,0.32367172578746284,True
2309,500,10.0,0.5,0.31609710917326767,True
2310,500,10.0,0.5,0.334927670419229,True
2311,500,10.0,0.5,0.33388581992501504,True
2312,500,10.0,0.5,0.32532827050777824,True
2313,500,10.0,0.5,0.30962248533539377,True
2314,500,10.0,0.5,0.30398319564089854,True
2315,500,10.0,0.5,0.3325447184319208,True
2316,500,10.0,0.5,0.3160121119014492,True
2317,500,10.0,0.5,0.3076412689726784,True
2318,500,10.0,0.5,0.30890220789400147,True
2319,500,10.0,0.5,0.30874320285206214,True
2320,500,10.0,0.5,0.31698983260980973,True
2321,500,10.0,0.5,0.32680807900178677,True
2322,500,10.0,0.5,0.33357877038990114,True
2323,500,10.0,0.5,0.31218462262219976,True
