,size,avg,pc,cl,count_p,count_c,slope
2066,594.0,19.58249158249158,0.8,0.2188596810897042,1674.0,4166.0,0.37244670389344237
2067,594.0,19.612794612794612,0.85,0.2297242968425483,1422.0,4418.0,0.36179177992663136
2068,594.0,19.60942760942761,0.9,0.2571751443289275,1152.0,4688.0,0.29696490955722293
2069,594.0,19.62962962962963,0.95,0.30432614405703035,910.0,4930.0,0.20089407838242992
2070,594.0,19.653198653198654,1.0,0.3421255593346692,641.0,5199.0,0.04588856442074729
2071,556.0,17.70863309352518,0.0,0.09065957926837208,4923.0,0.0,0.39330820637938874
2072,556.0,17.633093525179856,0.2,0.13177087411107943,4083.0,840.0,0.3972888973524295
2073,556.0,17.52517985611511,0.4,0.17232970361377778,3131.0,1792.0,0.39020473875857464
2074,556.0,17.60431654676259,0.6,0.19819810497152326,2357.0,2566.0,0.37606368194034245
2075,556.0,17.611510791366907,0.8,0.23160791939979547,1477.0,3446.0,0.33346225501433524
2076,556.0,17.611510791366907,0.85,0.2451814257783472,1259.0,3664.0,0.31120436854286226
2077,556.0,17.64748201438849,0.9,0.2868604412442103,1008.0,3915.0,0.27760675397975065
2078,556.0,17.690647482014388,0.95,0.31465275073874044,815.0,4108.0,0.18080675125669635
2079,556.0,17.701438848920862,1.0,0.40071852928011625,599.0,4324.0,0.049648780266320504
2080,203.0,37.6551724137931,0.0,0.2801116897137453,3822.0,0.0,0.46377505357128895
2081,203.0,36.79802955665025,0.2,0.3258124781515187,3129.0,693.0,0.45216978348273545
2082,203.0,36.364532019704434,0.4,0.3519438565418163,2421.0,1401.0,0.4580164677206525
2083,203.0,36.58128078817734,0.6,0.337711695401896,1697.0,2125.0,0.4605490775591071
2084,203.0,37.083743842364534,0.8,0.37341268134690697,985.0,2837.0,0.4626301474157871
2085,203.0,37.320197044334975,0.85,0.3743359681418858,890.0,2932.0,0.4551927141382016
2086,203.0,37.320197044334975,0.9,0.3998619697372378,770.0,3052.0,0.4544628073218611
2087,203.0,37.477832512315274,0.95,0.49666330940271475,615.0,3207.0,0.4006449665964896
2088,203.0,37.52709359605911,1.0,0.6672849634136566,466.0,3356.0,0.20818541071152455
2089,970.0,13.898969072164949,0.0,0.04977402546759236,6741.0,0.0,0.37202088234211295
2090,970.0,13.882474226804124,0.2,0.10456579931781984,5608.0,1133.0,0.3678809711463343
2091,970.0,13.853608247422681,0.4,0.15089708782083824,4454.0,2287.0,0.3530956696593075
2092,970.0,13.868041237113403,0.6,0.20115464782952291,3231.0,3510.0,0.33251086032400756
2093,970.0,13.874226804123712,0.8,0.24220460991396253,2138.0,4603.0,0.2847627493089483
2094,970.0,13.85979381443299,0.85,0.2724084673297132,1840.0,4901.0,0.24512248861281516
2095,970.0,13.872164948453609,0.9,0.29995611542345063,1584.0,5157.0,0.18119266611572965
2096,970.0,13.88659793814433,0.95,0.33937835302463926,1280.0,5461.0,0.1139215288481237
2097,970.0,13.888659793814433,1.0,0.3707286250398136,991.0,5750.0,0.07064696816193979
2098,488.0,38.36065573770492,0.0,0.15642149096549185,9360.0,0.0,0.44750157632282817
2099,488.0,37.89344262295082,0.2,0.20533689967288513,7594.0,1766.0,0.43526327634531137
2100,488.0,37.59836065573771,0.4,0.23486008845985473,5899.0,3461.0,0.4278847398849616
2101,488.0,37.63934426229508,0.6,0.2367002995801422,4137.0,5223.0,0.4359034092227807
2102,488.0,37.93032786885246,0.8,0.22289059184260318,2377.0,6983.0,0.4375233395861907
2103,488.0,38.02459016393443,0.85,0.2374041755070524,1949.0,7411.0,0.43716825393181785
2104,488.0,38.114754098360656,0.9,0.2635230947641139,1544.0,7816.0,0.4386024548520294
2105,488.0,38.26229508196721,0.95,0.31469614463017725,1105.0,8255.0,0.35525154475393583
2106,488.0,38.299180327868854,1.0,0.46586971713870373,723.0,8637.0,0.1250661770401065
2107,549.0,53.14389799635701,0.0,0.17631503561042808,14588.0,0.0,0.4552976936474553
2108,549.0,52.342440801457194,0.2,0.22936241069337734,11912.0,2676.0,0.44907544235584956
2109,549.0,52.04007285974499,0.4,0.24728325570728135,9014.0,5574.0,0.4514160718118022
2110,549.0,52.19672131147541,0.6,0.22678103562197963,6340.0,8248.0,0.4481337878192183
2111,549.0,52.71402550091074,0.8,0.22067115437937573,3576.0,11012.0,0.4507732392742909
2112,549.0,52.73224043715847,0.85,0.23478647331539074,2900.0,11688.0,0.45117025740024197
2113,549.0,52.950819672131146,0.9,0.25112620686151066,2255.0,12333.0,0.45629718370509165
2114,549.0,53.00910746812386,0.95,0.3184417153337305,1609.0,12979.0,0.4248229473757602
2115,549.0,53.114754098360656,1.0,0.557220405996904,985.0,13603.0,0.11640090169155412
2116,275.0,7.883636363636364,0.0,0.08842634591208899,1084.0,0.0,0.29983830207381656
2117,275.0,7.847272727272728,0.2,0.15118551512346412,928.0,156.0,0.26674775347812174
2118,275.0,7.861818181818182,0.4,0.21812558810518914,799.0,285.0,0.2526886981778814
2119,275.0,7.869090909090909,0.6,0.29765140077877406,590.0,494.0,0.21678380088502075
2120,275.0,7.876363636363636,0.8,0.3797081021589687,453.0,631.0,0.1775043648641937
2121,275.0,7.869090909090909,0.85,0.43738598257228245,395.0,689.0,0.12981324645706818
2122,275.0,7.869090909090909,0.9,0.46844048562776247,347.0,737.0,0.09209632169790175
2123,275.0,7.876363636363636,0.95,0.47512325343161377,316.0,768.0,0.10720110280644839
2124,275.0,7.876363636363636,1.0,0.51650760036718,278.0,806.0,0.028539160698083488
2125,533.0,42.18386491557223,0.0,0.1545309937114385,11242.0,0.0,0.45241118079170584
2126,533.0,41.63977485928705,0.2,0.20872605957654303,9085.0,2157.0,0.4363861171557861
2127,533.0,41.392120075046904,0.4,0.23288150895332282,7022.0,4220.0,0.44018775023643036
2128,533.0,41.56472795497186,0.6,0.2290842658264419,4858.0,6384.0,0.44176095691686773
2129,533.0,41.80112570356473,0.8,0.20840284945880547,2771.0,8471.0,0.45182092780250327
2130,533.0,41.76735459662289,0.85,0.22538308287595427,2337.0,8905.0,0.4456740631438397
2131,533.0,41.92120075046904,0.9,0.24492897442881312,1826.0,9416.0,0.436697388215606
2132,533.0,42.071294559099435,0.95,0.32294169495767305,1278.0,9964.0,0.3562310071304401
2133,533.0,42.11632270168855,1.0,0.4756233057049627,819.0,10423.0,0.08955093000623929
2134,502.0,52.876494023904385,0.0,0.18970379286239203,13272.0,0.0,0.4560113424539283
2135,502.0,52.12749003984064,0.2,0.2369443130719233,10738.0,2534.0,0.4433443674505265
2136,502.0,51.657370517928285,0.4,0.26642216392636286,8240.0,5032.0,0.44236910615717234
2137,502.0,51.85657370517928,0.6,0.23723136594799452,5748.0,7524.0,0.44095733806855925
2138,502.0,52.33466135458168,0.8,0.22616968851447872,3229.0,10043.0,0.4574284053925145
2139,502.0,52.47808764940239,0.85,0.23297406402272441,2669.0,10603.0,0.4577916573526292
2140,502.0,52.65338645418327,0.9,0.27294960360347015,2104.0,11168.0,0.4543508224735415
2141,502.0,52.733067729083665,0.95,0.32298295523540954,1534.0,11738.0,0.43391205314796466
2142,502.0,52.8406374501992,1.0,0.5305872324662234,932.0,12340.0,0.09845399138467922
2143,804.0,15.840796019900498,0.0,0.06123168994396382,6368.0,0.0,0.3923016654246162
2144,804.0,15.778606965174129,0.2,0.11264918871616311,5235.0,1133.0,0.38243026107170774
2145,804.0,15.743781094527364,0.4,0.16090785352091938,4154.0,2214.0,0.3742682262301765
2146,804.0,15.753731343283581,0.6,0.19514464528403763,3077.0,3291.0,0.36569222164779525
2147,804.0,15.793532338308458,0.8,0.22916981372671386,1926.0,4442.0,0.30685940222202407
2148,804.0,15.793532338308458,0.85,0.25313895145875426,1645.0,4723.0,0.27229505754976613
2149,804.0,15.810945273631841,0.9,0.28821773026321784,1377.0,4991.0,0.2142132414901697
2150,804.0,15.82089552238806,0.95,0.3031529280598611,1109.0,5259.0,0.1529448498660529
2151,804.0,15.82587064676617,1.0,0.3788571432632831,836.0,5532.0,0.055312216802431036
2152,640.0,19.6875,0.0,0.0800508412717315,6300.0,0.0,0.4131390376023301
2153,640.0,19.56875,0.2,0.1311183475201967,5194.0,1106.0,0.4082482580432001
2154,640.0,19.48125,0.4,0.16709617077377498,4059.0,2241.0,0.3999036431351385
2155,640.0,19.565625,0.6,0.18773746828517096,2929.0,3371.0,0.39134454540961194
2156,640.0,19.609375,0.8,0.21391369693597828,1775.0,4525.0,0.37485811446159695
2157,640.0,19.634375,0.85,0.23075598662109456,1521.0,4779.0,0.3494434188408511
2158,640.0,19.63125,0.9,0.2636921551727885,1230.0,5070.0,0.28406363103161436
2159,640.0,19.66875,0.95,0.30459758622495203,936.0,5364.0,0.18480362273273315
2160,640.0,19.684375,1.0,0.34014602981053466,682.0,5618.0,0.14477292903700578
2161,494.0,36.53846153846154,0.0,0.14455860436938614,9025.0,0.0,0.45013077818356856
2162,494.0,36.14574898785425,0.2,0.19871043294603363,7242.0,1783.0,0.4291762535780652
2163,494.0,35.79352226720648,0.4,0.23678137367063384,5687.0,3338.0,0.4327488551858963
2164,494.0,35.89878542510122,0.6,0.23087527783333814,4039.0,4986.0,0.43978007208170533
2165,494.0,36.17004048582996,0.8,0.2138592764446144,2324.0,6701.0,0.4417909001838474
2166,494.0,36.24291497975708,0.85,0.23106211506372812,1882.0,7143.0,0.4433253879377121
2167,494.0,36.38056680161943,0.9,0.2593963915727949,1501.0,7524.0,0.440972750976667
2168,494.0,36.417004048582996,0.95,0.31736904839089025,1107.0,7918.0,0.3258964176006541
2169,494.0,36.48178137651822,1.0,0.5010102918193191,699.0,8326.0,0.12942216815001212
2170,692.0,50.04624277456647,0.0,0.14224553914875177,17316.0,0.0,0.4457939409007806
2171,692.0,49.49710982658959,0.2,0.1931652394714009,14024.0,3292.0,0.44705211416554314
2172,692.0,49.15606936416185,0.4,0.21650326735794975,10662.0,6654.0,0.4371998719112743
2173,692.0,49.30057803468208,0.6,0.20055086042023404,7504.0,9812.0,0.4408545149536492
2174,692.0,49.65895953757225,0.8,0.19096362992378577,4178.0,13138.0,0.4452156611684869
2175,692.0,49.73410404624278,0.85,0.1945443530442647,3437.0,13879.0,0.4516756593241869
2176,692.0,49.83815028901734,0.9,0.2187555229195408,2639.0,14677.0,0.4545227785954838
2177,692.0,49.92774566473989,0.95,0.2811293601393199,1808.0,15508.0,0.3903601865560232
2178,692.0,50.017341040462426,1.0,0.486827994055145,1075.0,16241.0,0.10776272536910506
2179,321.0,44.41121495327103,0.0,0.22091859095666022,7128.0,0.0,0.46426517872485507
2180,321.0,43.66978193146417,0.2,0.27768364515291033,5798.0,1330.0,0.42235177125615
2181,321.0,43.177570093457945,0.4,0.3059754052011277,4444.0,2684.0,0.4462718190267411
2182,321.0,43.333333333333336,0.6,0.29794506577334845,3241.0,3887.0,0.45645181371427235
2183,321.0,43.862928348909655,0.8,0.29341886926453464,1813.0,5315.0,0.4575327537059148
2184,321.0,44.06230529595015,0.85,0.30707084715727806,1529.0,5599.0,0.4505970300838582
2185,321.0,44.0809968847352,0.9,0.33652235700211613,1225.0,5903.0,0.4509770011394366
2186,321.0,44.24922118380062,0.95,0.43470926201636134,905.0,6223.0,0.4112121728554385
2187,321.0,44.34267912772586,1.0,0.5537066612846193,655.0,6473.0,0.14326897489264995
2188,964.0,39.170124481327804,0.0,0.09578983261606687,18880.0,0.0,0.4354488316264803
2189,964.0,38.86099585062241,0.2,0.15400282320414127,15308.0,3572.0,0.42296297197946203
2190,964.0,38.73651452282158,0.4,0.1808182464968699,11713.0,7167.0,0.4282470103793309
2191,964.0,38.726141078838175,0.6,0.17730240600408345,8261.0,10619.0,0.43130071088012983
2192,964.0,38.88174273858921,0.8,0.16393983850939298,4749.0,14131.0,0.441795530687893
2193,964.0,38.94398340248963,0.85,0.16895749033150442,3831.0,15049.0,0.4434741655973135
2194,964.0,38.99170124481328,0.9,0.1895850217661816,2890.0,15990.0,0.43094354914620486
2195,964.0,39.08921161825726,0.95,0.24606051406026225,2063.0,16817.0,0.36643450559223484
2196,964.0,39.12240663900415,1.0,0.4203281137243447,1202.0,17678.0,0.09445929752275253
2197,132.0,11.454545454545455,0.0,0.18870088370036586,756.0,0.0,0.3717144836625782
2198,132.0,11.333333333333334,0.2,0.2227186676256343,619.0,137.0,0.3492527520318618
2199,132.0,11.212121212121213,0.4,0.3157126516347294,521.0,235.0,0.3559319693712538
2200,132.0,11.303030303030303,0.6,0.30014970749249426,387.0,369.0,0.31844106101593594
2201,132.0,11.378787878787879,0.8,0.36665817418664526,269.0,487.0,0.2921206273339609
2202,132.0,11.333333333333334,0.85,0.4239252761375099,230.0,526.0,0.1806192478497119
2203,132.0,11.363636363636363,0.9,0.40516458202622085,207.0,549.0,0.20010166092676532
2204,132.0,11.43939393939394,0.95,0.4324745588325694,185.0,571.0,0.16550992940468484
2205,132.0,11.409090909090908,1.0,0.49510267345716946,149.0,607.0,0.1406523654816331
2206,383.0,17.577023498694516,0.0,0.10637988165365424,3366.0,0.0,0.40856328345199106
2207,383.0,17.49869451697128,0.2,0.15466927043609474,2796.0,570.0,0.40806440804651734
2208,383.0,17.430809399477805,0.4,0.20040596716883186,2138.0,1228.0,0.38564401450703817
2209,383.0,17.446475195822455,0.6,0.2320758830603107,1643.0,1723.0,0.39313203213472864
2210,383.0,17.48302872062663,0.8,0.24951001693687166,982.0,2384.0,0.3554425152178048
2211,383.0,17.503916449086162,0.85,0.269199064276213,841.0,2525.0,0.30439706634064845
2212,383.0,17.48302872062663,0.9,0.28386088694953315,730.0,2636.0,0.2820004665390369
2213,383.0,17.524804177545693,0.95,0.34225685725928284,563.0,2803.0,0.17449855392672414
2214,383.0,17.56135770234987,1.0,0.43357636064917715,425.0,2941.0,0.08990330522770337
2215,731.0,40.79343365253078,0.0,0.12223626933125957,14910.0,0.0,0.4521785127176779
2216,731.0,40.41860465116279,0.2,0.1753320328684102,12002.0,2908.0,0.43430951566344655
2217,731.0,40.19699042407661,0.4,0.20388743364416206,9339.0,5571.0,0.43193282062356453
2218,731.0,40.29822161422709,0.6,0.1966418234820194,6535.0,8375.0,0.4202661977305208
2219,731.0,40.470588235294116,0.8,0.1818716367401251,3719.0,11191.0,0.43343946030569896
2220,731.0,40.53351573187415,0.85,0.18984406647233332,2993.0,11917.0,0.4460779583053143
2221,731.0,40.593707250342,0.9,0.22059665305125226,2318.0,12592.0,0.44149195450483153
2222,731.0,40.67578659370725,0.95,0.2689401335557052,1648.0,13262.0,0.35743172547118107
2223,731.0,40.76060191518468,1.0,0.40447783697344164,991.0,13919.0,0.09291108350765302
2224,664.0,46.265060240963855,0.0,0.1469740592289765,15360.0,0.0,0.44607990021178373
2225,664.0,45.7710843373494,0.2,0.1933554842296603,12458.0,2902.0,0.44123165930465225
2226,664.0,45.49096385542169,0.4,0.2201165750949039,9481.0,5879.0,0.44165008002447975
2227,664.0,45.475903614457835,0.6,0.20746133321027949,6638.0,8722.0,0.4417834545183544
2228,664.0,45.94578313253012,0.8,0.1896112645599365,3799.0,11561.0,0.44603539836656036
2229,664.0,45.93072289156626,0.85,0.20101168948827144,3083.0,12277.0,0.4478965684209631
2230,664.0,46.11144578313253,0.9,0.22444226862055552,2341.0,13019.0,0.43849338088888423
2231,664.0,46.14156626506024,0.95,0.26348581901589435,1672.0,13688.0,0.408958925676822
2232,664.0,46.23192771084337,1.0,0.5043135785983546,1006.0,14354.0,0.11326483495341104
2233,541.0,23.46765249537893,0.0,0.10412922371350593,6348.0,0.0,0.42057427986830476
2234,541.0,23.31238447319778,0.2,0.15184809995621718,5200.0,1148.0,0.42031361729993033
2235,541.0,23.253234750462106,0.4,0.17230253091040973,4062.0,2286.0,0.41686586191469976
2236,541.0,23.316081330868762,0.6,0.18155984929904762,2915.0,3433.0,0.41441694877743596
2237,541.0,23.349353049907577,0.8,0.20224773557859146,1811.0,4537.0,0.4089050259719286
2238,541.0,23.393715341959336,0.85,0.22906583356608026,1490.0,4858.0,0.38910050391075385
2239,541.0,23.393715341959336,0.9,0.2486672766793972,1160.0,5188.0,0.35772257546597674
2240,541.0,23.43438077634011,0.95,0.27330907946298677,902.0,5446.0,0.26508973665614255
2241,541.0,23.46025878003697,1.0,0.333151569900946,614.0,5734.0,0.17773075241938208
2242,744.0,25.545698924731184,0.0,0.08754381037884582,9503.0,0.0,0.4260531522722357
2243,744.0,25.373655913978496,0.2,0.12638115015052467,7782.0,1721.0,0.41875291956470706
2244,744.0,25.327956989247312,0.4,0.15543247424109002,6024.0,3479.0,0.4188658058813507
2245,744.0,25.368279569892472,0.6,0.16596406445973513,4322.0,5181.0,0.4209128689737754
2246,744.0,25.416666666666668,0.8,0.18902039664583478,2540.0,6963.0,0.4064661498388472
2247,744.0,25.451612903225808,0.85,0.20354123294903018,2081.0,7422.0,0.39352429586050947
2248,744.0,25.49462365591398,0.9,0.2198898035299919,1698.0,7805.0,0.3692456333352638
2249,744.0,25.513440860215052,0.95,0.25716872192729984,1237.0,8266.0,0.2861486535613273
2250,744.0,25.545698924731184,1.0,0.3420710504394597,825.0,8678.0,0.05341123631555518
2251,582.0,21.584192439862544,0.0,0.10170366112742413,6281.0,0.0,0.41075830259714685
2252,582.0,21.457044673539517,0.2,0.1318774368980542,5143.0,1138.0,0.40663767564531084
2253,582.0,21.38487972508591,0.4,0.1656387727277584,4033.0,2248.0,0.41591302150879833
2254,582.0,21.419243986254294,0.6,0.18419898584814803,2908.0,3373.0,0.4115093040860535
2255,582.0,21.47079037800687,0.8,0.2104698101527693,1762.0,4519.0,0.38868934171527303
2256,582.0,21.491408934707902,0.85,0.22609187319911672,1468.0,4813.0,0.36909309317737427
2257,582.0,21.52920962199313,0.9,0.25786743371137866,1179.0,5102.0,0.3115862142864473
2258,582.0,21.553264604810998,0.95,0.276398690934961,914.0,5367.0,0.2616767552801248
2259,582.0,21.577319587628867,1.0,0.33521092551091985,638.0,5643.0,0.10740141884374162
2260,988.0,7.967611336032388,0.0,0.03664598566996626,3936.0,0.0,0.27906626589730554
2261,988.0,7.965587044534413,0.2,0.11470749956975249,3305.0,631.0,0.2622649265388528
2262,988.0,7.959514170040486,0.4,0.19335485195820634,2744.0,1192.0,0.2340327665162653
2263,988.0,7.961538461538462,0.6,0.26652383356424525,2191.0,1745.0,0.20292931790245974
2264,988.0,7.967611336032388,0.8,0.3654020365605001,1629.0,2307.0,0.14191157121415285
2265,988.0,7.959514170040486,0.85,0.3956600216092846,1450.0,2486.0,0.1053222512105521
2266,988.0,7.959514170040486,0.9,0.44676511837909944,1296.0,2640.0,0.0927314827651651
2267,988.0,7.967611336032388,0.95,0.48372570716822794,1101.0,2835.0,0.06262138236331342
2268,988.0,7.965587044534413,1.0,0.5098589080893143,992.0,2944.0,0.019210381170667055
2269,165.0,28.8969696969697,0.0,0.27104002296657775,2384.0,0.0,0.46291608445131616
2270,165.0,28.254545454545454,0.2,0.28790034045200896,1941.0,443.0,0.4563504388622356
2271,165.0,28.315151515151516,0.4,0.28781927085882847,1524.0,860.0,0.4580127116689271
2272,165.0,28.375757575757575,0.6,0.31263974110320414,1080.0,1304.0,0.4546878380970199
2273,165.0,28.618181818181817,0.8,0.3535719907547435,684.0,1700.0,0.4491012940079454
2274,165.0,28.703030303030303,0.85,0.36159068717456905,580.0,1804.0,0.43477903274349006
2275,165.0,28.75151515151515,0.9,0.3920539588643325,491.0,1893.0,0.4156199549356178
2276,165.0,28.727272727272727,0.95,0.41087553742388633,378.0,2006.0,0.3868385752332973
2277,165.0,28.8969696969697,1.0,0.4996237391799191,284.0,2100.0,0.25495315673297403
2278,888.0,23.675675675675677,0.0,0.07536445311072436,10512.0,0.0,0.4308334129316164
2279,888.0,23.5472972972973,0.2,0.11361002246664731,8570.0,1942.0,0.4172252880311261
2280,888.0,23.49099099099099,0.4,0.14496004882584565,6706.0,3806.0,0.4081033096979347
2281,888.0,23.542792792792792,0.6,0.15735119440338607,4727.0,5785.0,0.41699780035330064
2282,888.0,23.617117117117118,0.8,0.17720722472717468,2840.0,7672.0,0.4022125206348691
2283,888.0,23.614864864864863,0.85,0.2049095023787144,2345.0,8167.0,0.38446899955158464
2284,888.0,23.644144144144143,0.9,0.2304965151126062,1835.0,8677.0,0.3113236936501355
2285,888.0,23.646396396396398,0.95,0.2691047242038424,1442.0,9070.0,0.23060280126448918
2286,888.0,23.67117117117117,1.0,0.3329024667526803,958.0,9554.0,0.047439622683652864
2287,699.0,11.896995708154506,0.0,0.05952363351316057,4158.0,0.0,0.35189396711974724
2288,699.0,11.871244635193133,0.2,0.12822647936655807,3455.0,703.0,0.34379805990653867
2289,699.0,11.859799713876967,0.4,0.16892332820054057,2850.0,1308.0,0.32366811975548626
2290,699.0,11.851216022889842,0.6,0.23532479291069178,2109.0,2049.0,0.295210447994502
2291,699.0,11.879828326180258,0.8,0.2852423922397553,1369.0,2789.0,0.22389066536530655
2292,699.0,11.86266094420601,0.85,0.3094733086434892,1192.0,2966.0,0.2036197999845816
2293,699.0,11.888412017167383,0.9,0.3275009642327472,1024.0,3134.0,0.1709168473525594
2294,699.0,11.879828326180258,0.95,0.36554676169246875,876.0,3282.0,0.133363484375032
2295,699.0,11.896995708154506,1.0,0.3966208802471055,713.0,3445.0,0.04657743658194634
2296,444.0,23.35135135135135,0.0,0.11608758124663655,5184.0,0.0,0.4261587782816715
2297,444.0,23.06756756756757,0.2,0.1702199706127868,4210.0,974.0,0.4174132319663698
2298,444.0,23.05855855855856,0.4,0.17382020956956337,3330.0,1854.0,0.4104422107901525
2299,444.0,23.135135135135137,0.6,0.193721474374087,2373.0,2811.0,0.42178352533068775
2300,444.0,23.21171171171171,0.8,0.22992310284053522,1413.0,3771.0,0.4083590198310126
2301,444.0,23.28828828828829,0.85,0.23637980442785234,1204.0,3980.0,0.39418857309683797
2302,444.0,23.25225225225225,0.9,0.2670955313416348,933.0,4251.0,0.34508780523626065
2303,444.0,23.333333333333332,0.95,0.3115988813975985,728.0,4456.0,0.24328439567314325
2304,444.0,23.346846846846848,1.0,0.4027640010519036,512.0,4672.0,0.054073311720941354
2305,182.0,15.296703296703297,0.0,0.1736265800770898,1392.0,0.0,0.4111196732478083
2306,182.0,15.131868131868131,0.2,0.225213408981648,1141.0,251.0,0.40440822942843047
2307,182.0,15.12087912087912,0.4,0.2500058286232968,927.0,465.0,0.4033456175112381
2308,182.0,15.098901098901099,0.6,0.2931951041591662,665.0,727.0,0.38456453553645503
2309,182.0,15.186813186813186,0.8,0.32081403396646313,435.0,957.0,0.3335854961547261
2310,182.0,15.219780219780219,0.85,0.3529085455541361,380.0,1012.0,0.24636504342674276
2311,182.0,15.241758241758241,0.9,0.35257050962747993,327.0,1065.0,0.2820967434508699
2312,182.0,15.263736263736265,0.95,0.4051528537120306,277.0,1115.0,0.17928629726950776
2313,182.0,15.263736263736265,1.0,0.4589019461154829,213.0,1179.0,0.09991011983355849
2314,113.0,14.867256637168142,0.0,0.21912624849527138,840.0,0.0,0.4293449900367591
2315,113.0,14.672566371681416,0.2,0.2872873847741539,695.0,145.0,0.40189242122902646
2316,113.0,14.530973451327434,0.4,0.3231930452460104,556.0,284.0,0.3993338552546681
2317,113.0,14.619469026548673,0.6,0.3373635139412917,410.0,430.0,0.3965214711389676
2318,113.0,14.814159292035399,0.8,0.34256989240205277,290.0,550.0,0.33891549313143476
2319,113.0,14.725663716814159,0.85,0.38781655470857446,247.0,593.0,0.3089518038479227
2320,113.0,14.743362831858407,0.9,0.4405761304929868,202.0,638.0,0.25278664386441146
2321,113.0,14.70796460176991,0.95,0.4640771909970343,175.0,665.0,0.24815759881882826
2322,113.0,14.814159292035399,1.0,0.5259555313788172,143.0,697.0,0.1361100461978782
2323,875.0,31.414857142857144,0.0,0.08755705445502471,13744.0,0.0,0.43634549681770063
2324,875.0,31.241142857142858,0.2,0.12242131250125705,11180.0,2564.0,0.4305333049303496
2325,875.0,31.142857142857142,0.4,0.14107439089434454,8654.0,5090.0,0.424445847143475
2326,875.0,31.13142857142857,0.6,0.1584798010690639,6045.0,7699.0,0.4229547517397371
2327,875.0,31.250285714285713,0.8,0.17139329335570191,3503.0,10241.0,0.4230082905076354
2328,875.0,31.314285714285713,0.85,0.17930797085851863,2907.0,10837.0,0.42874552302918306
2329,875.0,31.337142857142858,0.9,0.19855482030250915,2202.0,11542.0,0.3787031098335883
2330,875.0,31.34857142857143,0.95,0.22636110137529886,1577.0,12167.0,0.32481477248808555
2331,875.0,31.410285714285713,1.0,0.27431315506127163,986.0,12758.0,0.14302056093306997
2332,774.0,53.974160206718345,0.0,0.14421821469065077,20888.0,0.0,0.45624891651346877
2333,774.0,53.3359173126615,0.2,0.19376228728084302,16925.0,3963.0,0.441716544869789
2334,774.0,52.96640826873385,0.4,0.2132645283080345,12897.0,7991.0,0.44937561756374295
2335,774.0,53.14987080103359,0.6,0.1917527758918919,9021.0,11867.0,0.44904807627886195
2336,774.0,53.622739018087856,0.8,0.18075834323378762,5026.0,15862.0,0.45625196743755414
2337,774.0,53.61498708010336,0.85,0.19010107174751315,4118.0,16770.0,0.45443080795460133
2338,774.0,53.75710594315245,0.9,0.20909234619449646,3166.0,17722.0,0.4444524737468389
2339,774.0,53.86821705426357,0.95,0.2643751420559191,2147.0,18741.0,0.42942622857944734
2340,774.0,53.95607235142119,1.0,0.4151175324663466,1181.0,19707.0,0.1086458129881049
2341,310.0,40.87741935483871,0.0,0.21242715378571578,6336.0,0.0,0.4445486878780768
2342,310.0,40.18064516129032,0.2,0.2722970421432834,5129.0,1207.0,0.457999786588393
2343,310.0,39.87096774193548,0.4,0.3059122927056546,3947.0,2389.0,0.43548664484265637
2344,310.0,39.92903225806452,0.6,0.287464332462567,2757.0,3579.0,0.4432118389445513
2345,310.0,40.39354838709677,0.8,0.2892872185145922,1607.0,4729.0,0.4569673318264364
2346,310.0,40.406451612903226,0.85,0.30442577456147785,1336.0,5000.0,0.44558097161812205
2347,310.0,40.57419354838709,0.9,0.32167434299565373,1122.0,5214.0,0.44562440488077293
2348,310.0,40.63225806451613,0.95,0.42157471754730846,864.0,5472.0,0.3904749512457984
2349,310.0,40.81935483870968,1.0,0.6004384765013875,587.0,5749.0,0.16894685635043324
2350,510.0,15.749019607843136,0.0,0.07907841003301551,4016.0,0.0,0.400541623664342
2351,510.0,15.678431372549019,0.2,0.13176849096330537,3297.0,719.0,0.38726852245949733
2352,510.0,15.670588235294117,0.4,0.19472580422104493,2619.0,1397.0,0.375521212156369
2353,510.0,15.64313725490196,0.6,0.20989528530889645,1935.0,2081.0,0.35966891607082296
2354,510.0,15.658823529411764,0.8,0.24696891757463013,1254.0,2762.0,0.31279576396444975
2355,510.0,15.713725490196078,0.85,0.2747384745753451,1033.0,2983.0,0.27896766514170135
2356,510.0,15.72156862745098,0.9,0.3101499765099181,830.0,3186.0,0.21773324431630767
2357,510.0,15.72156862745098,0.95,0.33853795785848795,713.0,3303.0,0.15650048051731005
2358,510.0,15.737254901960783,1.0,0.38594283331642143,542.0,3474.0,0.05797068081846529
2359,343.0,30.50728862973761,0.0,0.16877331501887458,5232.0,0.0,0.4391617565066742
2360,343.0,30.122448979591837,0.2,0.19247136358446845,4263.0,969.0,0.44424851758476913
2361,343.0,29.988338192419825,0.4,0.20640035364670895,3281.0,1951.0,0.43590420560931253
2362,343.0,30.06997084548105,0.6,0.2384496194357761,2334.0,2898.0,0.44800127462459366
2363,343.0,30.22740524781341,0.8,0.25759581542107546,1387.0,3845.0,0.4316516674584058
2364,343.0,30.291545189504372,0.85,0.26575969447500525,1135.0,4097.0,0.4138023782620392
2365,343.0,30.38483965014577,0.9,0.28064548653571597,948.0,4284.0,0.3989323732296416
2366,343.0,30.396501457725947,0.95,0.3066184462063103,708.0,4524.0,0.3614236193296626
