,size,avg,pr,slope
2875,444.0,56.0,0.30000000000000004,0.34596335493180735
2876,444.0,56.0,0.4,0.4607141583051556
2877,444.0,56.0,0.5,0.4873800836986727
2878,444.0,56.0,0.6000000000000001,0.4967210148276693
2879,444.0,56.0,0.7000000000000001,0.48866813228436967
2880,444.0,56.0,0.8,0.5072984489855393
2881,444.0,56.0,0.9,0.5041510455728342
2882,444.0,56.0,1.0,0.496398525507607
2883,247.0,10.0,0.0,0.011947531832833876
2884,247.0,10.0,0.1,0.07870943131099331
2885,247.0,10.0,0.2,0.14273334118049222
2886,247.0,10.0,0.30000000000000004,0.2128310920768587
2887,247.0,10.0,0.4,0.25394368232015235
2888,247.0,10.0,0.5,0.3008107589102424
2889,247.0,10.0,0.6000000000000001,0.36701759644846915
2890,247.0,10.0,0.7000000000000001,0.3904692520226828
2891,247.0,10.0,0.8,0.39184721063044076
2892,247.0,10.0,0.9,0.40623195908268633
2893,247.0,10.0,1.0,0.40118030242923963
2894,407.0,18.0,0.0,0.011024070528045197
2895,407.0,18.0,0.1,0.09357802494714662
2896,407.0,18.0,0.2,0.16305630107418106
2897,407.0,18.0,0.30000000000000004,0.27321035134727356
2898,407.0,18.0,0.4,0.3282794814412807
2899,407.0,18.0,0.5,0.4041868986772867
2900,407.0,18.0,0.6000000000000001,0.4462877012925198
2901,407.0,18.0,0.7000000000000001,0.45932982629624775
2902,407.0,18.0,0.8,0.46401992546606985
2903,407.0,18.0,0.9,0.4661177444759052
2904,407.0,18.0,1.0,0.45516888750159107
2905,165.0,48.0,0.0,0.14048664704567454
2906,165.0,48.0,0.1,0.2531878469721142
2907,165.0,48.0,0.2,0.34763298141668375
2908,165.0,48.0,0.30000000000000004,0.443994249983889
2909,165.0,48.0,0.4,0.49632126320547504
2910,165.0,48.0,0.5,0.5067532252840297
2911,165.0,48.0,0.6000000000000001,0.5161617130743142
2912,165.0,48.0,0.7000000000000001,0.5100713388132614
2913,165.0,48.0,0.8,0.5086218428867161
2914,165.0,48.0,0.9,0.4929771251723135
2915,165.0,48.0,1.0,0.5118730454291914
2916,278.0,6.0,0.0,0.010774728697499965
2917,278.0,6.0,0.1,0.044597141729493736
2918,278.0,6.0,0.2,0.09791772590752756
2919,278.0,6.0,0.30000000000000004,0.15844011583687875
2920,278.0,6.0,0.4,0.186699504694432
2921,278.0,6.0,0.5,0.2278963551512645
2922,278.0,6.0,0.6000000000000001,0.237073950197995
2923,278.0,6.0,0.7000000000000001,0.23595059695923032
2924,278.0,6.0,0.8,0.25747771436271416
2925,278.0,6.0,0.9,0.26796885342359694
2926,278.0,6.0,1.0,0.25317327923968636
2927,688.0,50.0,0.0,0.013738037101463912
2928,688.0,50.0,0.1,0.11717636770013154
2929,688.0,50.0,0.2,0.219409258246326
2930,688.0,50.0,0.30000000000000004,0.32012256702579567
2931,688.0,50.0,0.4,0.4069388989998183
2932,688.0,50.0,0.5,0.4836228051440622
2933,688.0,50.0,0.6000000000000001,0.49114517481480535
2934,688.0,50.0,0.7000000000000001,0.4920960817139249
2935,688.0,50.0,0.8,0.4873396540017083
2936,688.0,50.0,0.9,0.4895327008079806
2937,688.0,50.0,1.0,0.4928839541400274
2938,127.0,14.0,0.0,0.026543754556252585
2939,127.0,14.0,0.1,0.12446451101062377
2940,127.0,14.0,0.2,0.19219318929807294
2941,127.0,14.0,0.30000000000000004,0.2752370067251699
2942,127.0,14.0,0.4,0.35002586614265885
2943,127.0,14.0,0.5,0.4288114927333134
2944,127.0,14.0,0.6000000000000001,0.4491542087714828
2945,127.0,14.0,0.7000000000000001,0.4518970894810422
2946,127.0,14.0,0.8,0.46557242747025185
2947,127.0,14.0,0.9,0.4684032032190711
2948,127.0,14.0,1.0,0.47005496703152627
2949,267.0,34.0,0.0,0.02931267195761747
2950,267.0,34.0,0.1,0.13025977159335925
2951,267.0,34.0,0.2,0.24879174937139864
2952,267.0,34.0,0.30000000000000004,0.34252945839103616
2953,267.0,34.0,0.4,0.4304538724005239
2954,267.0,34.0,0.5,0.4765788261921792
2955,267.0,34.0,0.6000000000000001,0.4880406949117879
2956,267.0,34.0,0.7000000000000001,0.49316060960513247
2957,267.0,34.0,0.8,0.4852325382664839
2958,267.0,34.0,0.9,0.48827624364463756
2959,267.0,34.0,1.0,0.49154568138239413
2960,568.0,46.0,0.0,0.016575036398220284
2961,568.0,46.0,0.1,0.12440587961490306
2962,568.0,46.0,0.2,0.21386600969148004
2963,568.0,46.0,0.30000000000000004,0.321700223503017
2964,568.0,46.0,0.4,0.4213338439816988
2965,568.0,46.0,0.5,0.47740897018201156
2966,568.0,46.0,0.6000000000000001,0.48988833020669775
2967,568.0,46.0,0.7000000000000001,0.48990631089042413
2968,568.0,46.0,0.8,0.4942369107318064
2969,568.0,46.0,0.9,0.4875321560603162
2970,568.0,46.0,1.0,0.5006346934586249
2971,517.0,26.0,0.0,0.011685737289657445
2972,517.0,26.0,0.1,0.1065496086892106
2973,517.0,26.0,0.2,0.1968905133392601
2974,517.0,26.0,0.30000000000000004,0.2832283223277782
2975,517.0,26.0,0.4,0.35659224528738187
2976,517.0,26.0,0.5,0.4425650821363745
2977,517.0,26.0,0.6000000000000001,0.46738747231064526
2978,517.0,26.0,0.7000000000000001,0.47647616703012136
2979,517.0,26.0,0.8,0.4811699386032363
2980,517.0,26.0,0.9,0.47911494420040246
2981,517.0,26.0,1.0,0.4759857714208858
2982,987.0,16.0,0.0,0.008318461584838463
2983,987.0,16.0,0.1,0.08841952620278484
2984,987.0,16.0,0.2,0.16161827284713254
2985,987.0,16.0,0.30000000000000004,0.23055124812325573
2986,987.0,16.0,0.4,0.3202379534694585
2987,987.0,16.0,0.5,0.37890087096128544
2988,987.0,16.0,0.6000000000000001,0.4205732704250602
2989,987.0,16.0,0.7000000000000001,0.44201181180675064
2990,987.0,16.0,0.8,0.45059216492718424
2991,987.0,16.0,0.9,0.4474595897181608
2992,987.0,16.0,1.0,0.4506895197784905
2993,888.0,30.0,0.0,0.010926347518025783
2994,888.0,30.0,0.1,0.1054519357896651
2995,888.0,30.0,0.2,0.19941598753141163
2996,888.0,30.0,0.30000000000000004,0.26903578674626255
2997,888.0,30.0,0.4,0.37147664410683073
2998,888.0,30.0,0.5,0.444436155161403
2999,888.0,30.0,0.6000000000000001,0.47307018865845285
3000,888.0,30.0,0.7000000000000001,0.48160363361168435
3001,888.0,30.0,0.8,0.47848016369926727
3002,888.0,30.0,0.9,0.47863178535767226
3003,888.0,30.0,1.0,0.48019815022510803
3004,827.0,36.0,0.0,0.012697796186627353
3005,827.0,36.0,0.1,0.10948862592864879
3006,827.0,36.0,0.2,0.20939884902894157
3007,827.0,36.0,0.30000000000000004,0.28794839519454674
3008,827.0,36.0,0.4,0.3872294942948201
3009,827.0,36.0,0.5,0.4554924124732252
3010,827.0,36.0,0.6000000000000001,0.4855123145323522
3011,827.0,36.0,0.7000000000000001,0.48740711813132176
3012,827.0,36.0,0.8,0.48299509076852515
3013,827.0,36.0,0.9,0.48377527094356765
3014,827.0,36.0,1.0,0.4832749979452081
3015,695.0,18.0,0.0,0.011947135550717972
3016,695.0,18.0,0.1,0.08844033203056414
3017,695.0,18.0,0.2,0.1765175856168846
3018,695.0,18.0,0.30000000000000004,0.24875030425516248
3019,695.0,18.0,0.4,0.33307516634732715
3020,695.0,18.0,0.5,0.4003460116485077
3021,695.0,18.0,0.6000000000000001,0.4364270714690182
3022,695.0,18.0,0.7000000000000001,0.4589467397114465
3023,695.0,18.0,0.8,0.4634812061100919
3024,695.0,18.0,0.9,0.46208662049615007
3025,695.0,18.0,1.0,0.4639058728208377
3026,780.0,44.0,0.0,0.014852823715767802
3027,780.0,44.0,0.1,0.11317509566114843
3028,780.0,44.0,0.2,0.2143424252395521
3029,780.0,44.0,0.30000000000000004,0.2984634085855444
3030,780.0,44.0,0.4,0.3964694201408485
3031,780.0,44.0,0.5,0.46935613724147246
3032,780.0,44.0,0.6000000000000001,0.48504953466393397
3033,780.0,44.0,0.7000000000000001,0.4935373487727685
3034,780.0,44.0,0.8,0.49312537977079424
3035,780.0,44.0,0.9,0.49005826918695916
3036,780.0,44.0,1.0,0.4951576343231997
3037,207.0,46.0,0.0,0.0855852224542599
3038,207.0,46.0,0.1,0.19756222869321977
3039,207.0,46.0,0.2,0.30332418074145345
3040,207.0,46.0,0.30000000000000004,0.4014825879668142
3041,207.0,46.0,0.4,0.48659438305251523
3042,207.0,46.0,0.5,0.49585847396764116
3043,207.0,46.0,0.6000000000000001,0.4946577421374103
3044,207.0,46.0,0.7000000000000001,0.5067695548413358
3045,207.0,46.0,0.8,0.4971060292112363
3046,207.0,46.0,0.9,0.4963694406122013
3047,207.0,46.0,1.0,0.49702620904727934
3048,592.0,36.0,0.0,0.015308388363530902
3049,592.0,36.0,0.1,0.11726332396071333
3050,592.0,36.0,0.2,0.2080607857509576
3051,592.0,36.0,0.30000000000000004,0.2973624448344704
3052,592.0,36.0,0.4,0.3840176894448369
3053,592.0,36.0,0.5,0.469944250490428
3054,592.0,36.0,0.6000000000000001,0.4745304549334105
3055,592.0,36.0,0.7000000000000001,0.49037968280690486
3056,592.0,36.0,0.8,0.48619021739044727
3057,592.0,36.0,0.9,0.49560681471676205
3058,592.0,36.0,1.0,0.4815877440727778
3059,425.0,6.0,0.0,0.007826643201910352
3060,425.0,6.0,0.1,0.04773753457106776
3061,425.0,6.0,0.2,0.08474200562016293
3062,425.0,6.0,0.30000000000000004,0.146924823534811
3063,425.0,6.0,0.4,0.18743484461620746
3064,425.0,6.0,0.5,0.21115043064064581
3065,425.0,6.0,0.6000000000000001,0.23343225576086715
3066,425.0,6.0,0.7000000000000001,0.24339230851519772
3067,425.0,6.0,0.8,0.2565057673284947
3068,425.0,6.0,0.9,0.25875561663968344
3069,425.0,6.0,1.0,0.2560841070866421
3070,479.0,20.0,0.0,0.011695443776992944
3071,479.0,20.0,0.1,0.10373120307925916
3072,479.0,20.0,0.2,0.17253676718534422
3073,479.0,20.0,0.30000000000000004,0.2700617688995541
3074,479.0,20.0,0.4,0.34032832586579853
3075,479.0,20.0,0.5,0.4123667116375243
3076,479.0,20.0,0.6000000000000001,0.45423100081776874
3077,479.0,20.0,0.7000000000000001,0.4666959688079545
3078,479.0,20.0,0.8,0.46414278845408213
3079,479.0,20.0,0.9,0.46880295622650914
3080,479.0,20.0,1.0,0.4706597289498574
3081,389.0,20.0,0.0,0.013460018553100727
3082,389.0,20.0,0.1,0.09143371466412652
3083,389.0,20.0,0.2,0.18754295434214358
3084,389.0,20.0,0.30000000000000004,0.27104676351586876
3085,389.0,20.0,0.4,0.33603322793906143
3086,389.0,20.0,0.5,0.4226759923570197
3087,389.0,20.0,0.6000000000000001,0.4605339432907357
3088,389.0,20.0,0.7000000000000001,0.467239759598419
3089,389.0,20.0,0.8,0.4692683533978693
3090,389.0,20.0,0.9,0.47588538492446747
3091,389.0,20.0,1.0,0.4732243248524138
3092,490.0,46.0,0.0,0.01786993794681133
3093,490.0,46.0,0.1,0.11938257747412
3094,490.0,46.0,0.2,0.22760588040314106
3095,490.0,46.0,0.30000000000000004,0.31764448406744183
3096,490.0,46.0,0.4,0.4194433071134888
3097,490.0,46.0,0.5,0.4775785782501328
3098,490.0,46.0,0.6000000000000001,0.49111532181162554
3099,490.0,46.0,0.7000000000000001,0.49195961468636895
3100,490.0,46.0,0.8,0.4926462459009131
3101,490.0,46.0,0.9,0.49405254666885956
3102,490.0,46.0,1.0,0.49214687586387756
3103,259.0,14.0,0.0,0.014132242337658774
3104,259.0,14.0,0.1,0.07577575141577243
3105,259.0,14.0,0.2,0.15222272221015862
3106,259.0,14.0,0.30000000000000004,0.2604680002647426
3107,259.0,14.0,0.4,0.32084290972016116
3108,259.0,14.0,0.5,0.3881923404601418
3109,259.0,14.0,0.6000000000000001,0.4150922998372476
3110,259.0,14.0,0.7000000000000001,0.43969203746226027
3111,259.0,14.0,0.8,0.44401843644214445
3112,259.0,14.0,0.9,0.4457344374634489
3113,259.0,14.0,1.0,0.4407047438216353
3114,300.0,30.0,0.0,0.02120939788984835
3115,300.0,30.0,0.1,0.11930240145249463
3116,300.0,30.0,0.2,0.2107267433541032
3117,300.0,30.0,0.30000000000000004,0.3105994816698733
3118,300.0,30.0,0.4,0.40387165609362674
3119,300.0,30.0,0.5,0.4701349450182254
3120,300.0,30.0,0.6000000000000001,0.4867586176166251
3121,300.0,30.0,0.7000000000000001,0.48381656643709636
3122,300.0,30.0,0.8,0.4882208309703236
3123,300.0,30.0,0.9,0.4882733028887558
3124,300.0,30.0,1.0,0.47604859231610125
3125,645.0,56.0,0.0,0.02414553872673061
3126,645.0,56.0,0.1,0.12515736871368144
3127,645.0,56.0,0.2,0.22086430741626786
3128,645.0,56.0,0.30000000000000004,0.32070224375983825
3129,645.0,56.0,0.4,0.4277452403103058
3130,645.0,56.0,0.5,0.4855378954644534
3131,645.0,56.0,0.6000000000000001,0.4905224336047017
3132,645.0,56.0,0.7000000000000001,0.4901883635421099
3133,645.0,56.0,0.8,0.48924991409758656
3134,645.0,56.0,0.9,0.5012704669565325
3135,645.0,56.0,1.0,0.49610721515311856
3136,450.0,50.0,0.0,0.02614823950732652
3137,450.0,50.0,0.1,0.13051328537335857
3138,450.0,50.0,0.2,0.22681875741190619
3139,450.0,50.0,0.30000000000000004,0.330399355667709
3140,450.0,50.0,0.4,0.4449129644415538
3141,450.0,50.0,0.5,0.4775711126895034
3142,450.0,50.0,0.6000000000000001,0.4853866042939268
3143,450.0,50.0,0.7000000000000001,0.4957576691215963
3144,450.0,50.0,0.8,0.49407894637780847
3145,450.0,50.0,0.9,0.5020500731054565
3146,450.0,50.0,1.0,0.491845783668824
3147,536.0,12.0,0.0,0.009235422293008727
3148,536.0,12.0,0.1,0.07375124029152949
3149,536.0,12.0,0.2,0.15572131617893598
3150,536.0,12.0,0.30000000000000004,0.20484719371955923
3151,536.0,12.0,0.4,0.29209828096917556
3152,536.0,12.0,0.5,0.3496765481973644
3153,536.0,12.0,0.6000000000000001,0.39790774982460786
3154,536.0,12.0,0.7000000000000001,0.41927710017997766
3155,536.0,12.0,0.8,0.4144913909103608
3156,536.0,12.0,0.9,0.42554144707967867
3157,536.0,12.0,1.0,0.4201517131056871
3158,578.0,50.0,0.0,0.020824153796959684
3159,578.0,50.0,0.1,0.11633133227082418
3160,578.0,50.0,0.2,0.21687479680436778
3161,578.0,50.0,0.30000000000000004,0.31527305336350586
3162,578.0,50.0,0.4,0.4162771986171502
3163,578.0,50.0,0.5,0.4779299241724594
3164,578.0,50.0,0.6000000000000001,0.49352607451829505
3165,578.0,50.0,0.7000000000000001,0.49415255913669387
3166,578.0,50.0,0.8,0.49072755439992255
3167,578.0,50.0,0.9,0.49501650745940556
3168,578.0,50.0,1.0,0.49666292042473686
3169,243.0,12.0,0.0,0.013053030887262085
3170,243.0,12.0,0.1,0.09005809574676717
3171,243.0,12.0,0.2,0.16732431495851774
3172,243.0,12.0,0.30000000000000004,0.22390060108449222
3173,243.0,12.0,0.4,0.3165444700046558
3174,243.0,12.0,0.5,0.36303951346843255
3175,243.0,12.0,0.6000000000000001,0.39746783581787
3176,243.0,12.0,0.7000000000000001,0.4114575640044471
3177,243.0,12.0,0.8,0.4228627661477433
3178,243.0,12.0,0.9,0.4388746228662133
3179,243.0,12.0,1.0,0.4391955866549351
3180,537.0,48.0,0.0,0.01757626075139999
3181,537.0,48.0,0.1,0.12259907813114124
3182,537.0,48.0,0.2,0.21946668666267258
3183,537.0,48.0,0.30000000000000004,0.30896004600796934
3184,537.0,48.0,0.4,0.4225567977485807
3185,537.0,48.0,0.5,0.48246463823014424
3186,537.0,48.0,0.6000000000000001,0.4855583083477911
3187,537.0,48.0,0.7000000000000001,0.4970775235440283
3188,537.0,48.0,0.8,0.4913267327464876
3189,537.0,48.0,0.9,0.4997361992862315
3190,537.0,48.0,1.0,0.49829058012449057
3191,154.0,40.0,0.0,0.11389718075075787
3192,154.0,40.0,0.1,0.22218023610082005
3193,154.0,40.0,0.2,0.31902853478963406
3194,154.0,40.0,0.30000000000000004,0.42611740619270677
3195,154.0,40.0,0.4,0.48942471410193855
3196,154.0,40.0,0.5,0.5086463971563708
3197,154.0,40.0,0.6000000000000001,0.49642274096503247
3198,154.0,40.0,0.7000000000000001,0.49176062839559326
3199,154.0,40.0,0.8,0.502697365264353
3200,154.0,40.0,0.9,0.5018589031862849
3201,154.0,40.0,1.0,0.501596390707568
3202,704.0,40.0,0.0,0.010956271885917182
3203,704.0,40.0,0.1,0.1142388838421404
3204,704.0,40.0,0.2,0.20834858082752147
3205,704.0,40.0,0.30000000000000004,0.3067315599199646
3206,704.0,40.0,0.4,0.4001802504120505
3207,704.0,40.0,0.5,0.4684279430952632
3208,704.0,40.0,0.6000000000000001,0.478072896251028
3209,704.0,40.0,0.7000000000000001,0.48377552752017206
3210,704.0,40.0,0.8,0.49135199438937915
3211,704.0,40.0,0.9,0.48626644003716457
3212,704.0,40.0,1.0,0.48735706238539195
3213,622.0,44.0,0.0,0.01402278855341518
3214,622.0,44.0,0.1,0.12681520136435837
3215,622.0,44.0,0.2,0.21853870008380896
3216,622.0,44.0,0.30000000000000004,0.3192726963107054
3217,622.0,44.0,0.4,0.39998356942554014
3218,622.0,44.0,0.5,0.47628163632600795
3219,622.0,44.0,0.6000000000000001,0.4844611437917635
3220,622.0,44.0,0.7000000000000001,0.494588890237402
3221,622.0,44.0,0.8,0.4925510559611753
3222,622.0,44.0,0.9,0.486875761045973
3223,622.0,44.0,1.0,0.49382278169784577
3224,882.0,48.0,0.0,0.014632163360083005
3225,882.0,48.0,0.1,0.11479599786445446
3226,882.0,48.0,0.2,0.207413434417915
3227,882.0,48.0,0.30000000000000004,0.3004666445947589
3228,882.0,48.0,0.4,0.3979931484134214
3229,882.0,48.0,0.5,0.47737410842928146
3230,882.0,48.0,0.6000000000000001,0.4829699083419164
3231,882.0,48.0,0.7000000000000001,0.491111874589177
3232,882.0,48.0,0.8,0.4857614928234971
3233,882.0,48.0,0.9,0.4963914409455465
3234,882.0,48.0,1.0,0.49741447680158746
3235,608.0,40.0,0.0,0.018152053810525343
3236,608.0,40.0,0.1,0.11684339652630234
3237,608.0,40.0,0.2,0.20737904540978108
3238,608.0,40.0,0.30000000000000004,0.2996379655648502
3239,608.0,40.0,0.4,0.3976410939888839
3240,608.0,40.0,0.5,0.4720592603926862
3241,608.0,40.0,0.6000000000000001,0.4897179898963121
3242,608.0,40.0,0.7000000000000001,0.4851482348549833
3243,608.0,40.0,0.8,0.4872745142932162
3244,608.0,40.0,0.9,0.49250814259470116
3245,608.0,40.0,1.0,0.49393503444227205
3246,349.0,48.0,0.0,0.03260333192401205
3247,349.0,48.0,0.1,0.13711160995060853
3248,349.0,48.0,0.2,0.24323572212145023
3249,349.0,48.0,0.30000000000000004,0.37117074432264735
3250,349.0,48.0,0.4,0.4578750281474685
3251,349.0,48.0,0.5,0.4880953165895009
3252,349.0,48.0,0.6000000000000001,0.49209436850802124
3253,349.0,48.0,0.7000000000000001,0.4944897438498219
3254,349.0,48.0,0.8,0.498657668414973
3255,349.0,48.0,0.9,0.49860718145596383
3256,349.0,48.0,1.0,0.4937348614838871
3257,651.0,14.0,0.0,0.009260013614610665
3258,651.0,14.0,0.1,0.08234957941607926
3259,651.0,14.0,0.2,0.15151169276299573
3260,651.0,14.0,0.30000000000000004,0.23323858155545243
3261,651.0,14.0,0.4,0.3072468523524619
3262,651.0,14.0,0.5,0.37379322619193406
3263,651.0,14.0,0.6000000000000001,0.4217327017595326
3264,651.0,14.0,0.7000000000000001,0.42906287064552984
3265,651.0,14.0,0.8,0.44030551665972945
3266,651.0,14.0,0.9,0.4384208742915258
3267,651.0,14.0,1.0,0.4446306616395197
3268,850.0,8.0,0.0,0.007507859907629991
3269,850.0,8.0,0.1,0.06474984784685073
3270,850.0,8.0,0.2,0.11594138297579833
3271,850.0,8.0,0.30000000000000004,0.16849270967998126
3272,850.0,8.0,0.4,0.216085788324177
3273,850.0,8.0,0.5,0.2764671703210273
3274,850.0,8.0,0.6000000000000001,0.30089706216753426
3275,850.0,8.0,0.7000000000000001,0.3252945172073986
3276,850.0,8.0,0.8,0.33350386157058665
3277,850.0,8.0,0.9,0.34008783947604143
3278,850.0,8.0,1.0,0.3251623677320125
3279,518.0,54.0,0.0,0.02317535623708114
3280,518.0,54.0,0.1,0.12849095744028954
3281,518.0,54.0,0.2,0.2258378921103203
3282,518.0,54.0,0.30000000000000004,0.33345702020101287
3283,518.0,54.0,0.4,0.43359372980489563
3284,518.0,54.0,0.5,0.4801519999128696
3285,518.0,54.0,0.6000000000000001,0.49168696711387183
3286,518.0,54.0,0.7000000000000001,0.48928943897139643
3287,518.0,54.0,0.8,0.4999870449626803
3288,518.0,54.0,0.9,0.49981543577168075
3289,518.0,54.0,1.0,0.4956212329218614
3290,370.0,40.0,0.0,0.03050970326376265
3291,370.0,40.0,0.1,0.12281234521049136
3292,370.0,40.0,0.2,0.22307782361464135
3293,370.0,40.0,0.30000000000000004,0.33207749642880574
3294,370.0,40.0,0.4,0.41550909417130244
3295,370.0,40.0,0.5,0.474658540055537
3296,370.0,40.0,0.6000000000000001,0.4858846536467337
3297,370.0,40.0,0.7000000000000001,0.5003231392185638
3298,370.0,40.0,0.8,0.5009944097340561
3299,370.0,40.0,0.9,0.4974731088186175
3300,370.0,40.0,1.0,0.49314608974488827
3301,604.0,28.0,0.0,0.01264783619575648
3302,604.0,28.0,0.1,0.09977762140345073
3303,604.0,28.0,0.2,0.18837441572636343
3304,604.0,28.0,0.30000000000000004,0.28496400915525255
3305,604.0,28.0,0.4,0.36231400085949383
3306,604.0,28.0,0.5,0.4447057334178687
3307,604.0,28.0,0.6000000000000001,0.4728021817853028
3308,604.0,28.0,0.7000000000000001,0.4799046597895086
3309,604.0,28.0,0.8,0.47572819288923807
3310,604.0,28.0,0.9,0.4829268464038428
3311,604.0,28.0,1.0,0.4813166116230584
3312,470.0,10.0,0.0,0.010461036955481427
3313,470.0,10.0,0.1,0.07164420920608162
3314,470.0,10.0,0.2,0.1379300873961186
3315,470.0,10.0,0.30000000000000004,0.18482476015720445
3316,470.0,10.0,0.4,0.2636817406346031
3317,470.0,10.0,0.5,0.30411657138560966
3318,470.0,10.0,0.6000000000000001,0.3675877407660499
3319,470.0,10.0,0.7000000000000001,0.38346054207915264
3320,470.0,10.0,0.8,0.38821127436091696
3321,470.0,10.0,0.9,0.39241211024819966
3322,470.0,10.0,1.0,0.39073558891420446
3323,788.0,50.0,0.0,0.01373910565316011
3324,788.0,50.0,0.1,0.12052516564569471
3325,788.0,50.0,0.2,0.21509186443144018
3326,788.0,50.0,0.30000000000000004,0.31118107188005084
3327,788.0,50.0,0.4,0.41306689367334226
3328,788.0,50.0,0.5,0.4795375764533138
3329,788.0,50.0,0.6000000000000001,0.48548108252529765
3330,788.0,50.0,0.7000000000000001,0.4864262892210964
3331,788.0,50.0,0.8,0.4883210074597364
3332,788.0,50.0,0.9,0.4942723473658089
3333,788.0,50.0,1.0,0.49183459687758785
3334,219.0,16.0,0.0,0.017810981055164425
3335,219.0,16.0,0.1,0.09824250251433456
3336,219.0,16.0,0.2,0.17494036985467568
3337,219.0,16.0,0.30000000000000004,0.26237297532548426
3338,219.0,16.0,0.4,0.35410067314276267
3339,219.0,16.0,0.5,0.41909875799982793
3340,219.0,16.0,0.6000000000000001,0.4548770366657717
3341,219.0,16.0,0.7000000000000001,0.45591256628112864
3342,219.0,16.0,0.8,0.4609556457002652
3343,219.0,16.0,0.9,0.4553522842604938
3344,219.0,16.0,1.0,0.44655756569233923
3345,771.0,16.0,0.0,0.007795596234240318
3346,771.0,16.0,0.1,0.0926301149043158
3347,771.0,16.0,0.2,0.16677594989140912
3348,771.0,16.0,0.30000000000000004,0.24420359495118574
3349,771.0,16.0,0.4,0.31876554066344875
3350,771.0,16.0,0.5,0.3679236943789636
3351,771.0,16.0,0.6000000000000001,0.42537225603466855
3352,771.0,16.0,0.7000000000000001,0.44916706638401377
3353,771.0,16.0,0.8,0.44305842315100036
3354,771.0,16.0,0.9,0.4544707920049273
3355,771.0,16.0,1.0,0.45096353836470915
3356,636.0,30.0,0.0,0.012021318183600365
3357,636.0,30.0,0.1,0.1081806928841363
3358,636.0,30.0,0.2,0.19237228108854673
3359,636.0,30.0,0.30000000000000004,0.28539732782827476
3360,636.0,30.0,0.4,0.3748546663783706
3361,636.0,30.0,0.5,0.44953297972178385
3362,636.0,30.0,0.6000000000000001,0.47630513529766444
3363,636.0,30.0,0.7000000000000001,0.47909463707156963
3364,636.0,30.0,0.8,0.47894009708437524
3365,636.0,30.0,0.9,0.4891018398155592
3366,636.0,30.0,1.0,0.47537972703521447
3367,507.0,14.0,0.0,0.009412898808499992
3368,507.0,14.0,0.1,0.088691056898297
3369,507.0,14.0,0.2,0.15941850526940166
3370,507.0,14.0,0.30000000000000004,0.23508699784140735
3371,507.0,14.0,0.4,0.3000576348987307
3372,507.0,14.0,0.5,0.3774833392322835
3373,507.0,14.0,0.6000000000000001,0.4204602387575654
3374,507.0,14.0,0.7000000000000001,0.4335182757054358
3375,507.0,14.0,0.8,0.43901083865268137
3376,507.0,14.0,0.9,0.43571233247634905
3377,507.0,14.0,1.0,0.4338977829677976
3378,167.0,30.0,0.0,0.05738079020893364
3379,167.0,30.0,0.1,0.1618003513554599
3380,167.0,30.0,0.2,0.24513984647750936
3381,167.0,30.0,0.30000000000000004,0.33926650484063114
3382,167.0,30.0,0.4,0.4541016268074857
3383,167.0,30.0,0.5,0.4885062601424443
3384,167.0,30.0,0.6000000000000001,0.4860341770410854
3385,167.0,30.0,0.7000000000000001,0.48226872768524504
3386,167.0,30.0,0.8,0.5022331509260053
3387,167.0,30.0,0.9,0.502128191385794
3388,167.0,30.0,1.0,0.4930310842310705
3389,581.0,38.0,0.0,0.011077683337245724
3390,581.0,38.0,0.1,0.10631248152567525
3391,581.0,38.0,0.2,0.21401593815884787
3392,581.0,38.0,0.30000000000000004,0.2989289503608874
3393,581.0,38.0,0.4,0.3823843854333211
3394,581.0,38.0,0.5,0.46935265152972877
3395,581.0,38.0,0.6000000000000001,0.4822069539305989
3396,581.0,38.0,0.7000000000000001,0.4925011824130993
3397,581.0,38.0,0.8,0.48191379145551433
3398,581.0,38.0,0.9,0.4877182790595758
3399,581.0,38.0,1.0,0.485019937397179
3400,789.0,6.0,0.0,0.008339473892034011
3401,789.0,6.0,0.1,0.05237789085894269
3402,789.0,6.0,0.2,0.0864368590476712
3403,789.0,6.0,0.30000000000000004,0.13704475754014744
3404,789.0,6.0,0.4,0.187397873961023
3405,789.0,6.0,0.5,0.19857034325113904
3406,789.0,6.0,0.6000000000000001,0.21733047808723877
3407,789.0,6.0,0.7000000000000001,0.24357363538513335
3408,789.0,6.0,0.8,0.2557970020727109
3409,789.0,6.0,0.9,0.25802416172757026
3410,789.0,6.0,1.0,0.25832872136611046
3411,450.0,50.0,0.0,0.024499936650587553
3412,450.0,50.0,0.1,0.12819357074234156
3413,450.0,50.0,0.2,0.23218828019056753
3414,450.0,50.0,0.30000000000000004,0.3279479936366542
3415,450.0,50.0,0.4,0.43277621769722224
3416,450.0,50.0,0.5,0.4845289832673469
3417,450.0,50.0,0.6000000000000001,0.4896161312353359
3418,450.0,50.0,0.7000000000000001,0.49135563492720696
3419,450.0,50.0,0.8,0.4903212641379631
3420,450.0,50.0,0.9,0.4902059160854563
3421,450.0,50.0,1.0,0.5019194084144932
3422,556.0,32.0,0.0,0.014287135914791593
3423,556.0,32.0,0.1,0.10561855852760833
3424,556.0,32.0,0.2,0.20133109514111655
3425,556.0,32.0,0.30000000000000004,0.2845731560908682
3426,556.0,32.0,0.4,0.39678070741969934
