,size,p,avg,slope
319,542.0,0.10872108144821498,59.125461254612546,0.49976277849169887
320,661.0,0.05078120430904785,33.364599092284415,0.48002746242388306
321,805.0,0.026476581804799337,21.040993788819875,0.46246466375537815
322,100.0,0.3189150739261226,31.82,0.5090942727278452
323,481.0,0.114095078869954,54.898128898128896,0.4961647340759332
324,216.0,0.21834257143810823,46.96296296296296,0.5004834330190199
325,920.0,0.014016520288958181,12.652173913043478,0.4110642245888017
326,854.0,0.06436255239490529,54.76346604215457,0.49012199238660836
327,933.0,0.047337233432295935,43.78778135048231,0.49040037121046504
328,307.0,0.07671430209950239,23.10097719869707,0.4660279057904333
329,710.0,0.05685425415504948,40.566197183098595,0.4931742375078937
330,640.0,0.05355437943967328,33.584375,0.48244070565176955
331,124.0,0.38034327459915246,48.016129032258064,0.5132366056981293
332,935.0,0.02885741082582647,27.06524064171123,0.4748619706116096
333,204.0,0.11710315576884821,22.5,0.48849656226614374
334,879.0,0.0479259793509295,42.24118316268487,0.487655087079073
335,347.0,0.044354638833839555,15.146974063400576,0.44047961252133333
336,322.0,0.11784349575450809,38.18633540372671,0.49353466750734365
337,254.0,0.045266651687411556,11.11023622047244,0.39123268132893957
338,777.0,0.04523417431914281,35.353925353925355,0.48172281223373564
339,788.0,0.07500020718595042,58.555837563451774,0.49347585760713386
340,913.0,0.043813708379437696,39.66484118291347,0.4829093820403273
341,260.0,0.1808098111542635,47.05384615384615,0.4893831585168722
342,565.0,0.05717931080670467,32.31150442477876,0.48467402211618815
343,237.0,0.1052774715434646,25.10548523206751,0.4675445514018814
344,669.0,0.032107130649586944,21.506726457399104,0.4646282075775007
345,274.0,0.178195506695211,48.605839416058394,0.49480520428967295
346,206.0,0.23585302952539444,47.63106796116505,0.4976125762521882
347,515.0,0.11054898800950166,57.363106796116504,0.49152543347099786
348,549.0,0.10996915484530537,60.899817850637525,0.4939434585760921
349,624.0,0.012410175450822165,7.983974358974359,0.22866545345200723
350,325.0,0.09326882412920984,30.276923076923076,0.47812161073497494
351,133.0,0.2292231478409599,29.413533834586467,0.4887211419326009
352,211.0,0.04817428087591987,10.417061611374407,0.39152583240192046
353,180.0,0.03514041606404064,6.2,0.23625244642443993
354,625.0,0.04200394819681423,26.5472,0.4818679741289845
355,848.0,0.025532256173514536,21.45047169811321,0.4595418971527905
356,420.0,0.11192100689543023,47.5,0.4956124120711686
357,101.0,0.07136679855126798,7.306930693069307,0.31273895266538915
358,739.0,0.0831481893187934,61.45602165087957,0.4936211943091675
359,812.0,0.04578329931743337,36.62068965517241,0.4809345043876184
360,881.0,0.05117809718059716,44.44267877412032,0.48790219785946737
361,956.0,0.027506254709070005,26.182008368200837,0.46485805310074124
362,791.0,0.02891184323617649,22.960809102402024,0.4626071034487505
363,564.0,0.011775794554221737,6.351063829787234,0.19483078231086712
364,187.0,0.11305122780948497,20.37433155080214,0.4864502697022205
365,313.0,0.1328343174004609,41.763578274760384,0.4841555269678627
366,294.0,0.10479426950046387,30.707482993197278,0.4883857005259866
367,967.0,0.022051304505059294,21.19751809720786,0.4568761281032142
368,987.0,0.04021890164060886,39.59473150962513,0.48722414317530677
369,668.0,0.03903340658849686,26.131736526946106,0.47041876951475203
370,230.0,0.10329615786676469,23.16521739130435,0.4787277667746088
371,689.0,0.04957197174304351,33.587808417997095,0.4781006221937975
372,716.0,0.04639146836914054,33.23184357541899,0.4853458638803077
373,704.0,0.04923415663209721,34.44318181818182,0.4837839397314972
374,280.0,0.0919921741639615,25.928571428571427,0.47836597501255673
